run,arm,alpha,latent,kind,step,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,29500,0,29500,0.912092,0.679836,0.232256,0.017577
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,30000,29500,500,0.000715,0.000186,0.000530,0.968246
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,30000,0,30000,0.913699,0.679905,0.233794,0.018080
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,30000,29500,500,0.000620,0.000164,0.000456,0.973182
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,30000,0,30000,0.913864,0.679972,0.233892,0.017642
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,30500,30000,500,0.000633,0.000151,0.000482,0.968171
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,30500,0,30500,0.914803,0.679679,0.235124,0.019222
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,30500,30000,500,0.000668,0.000142,0.000526,0.969185
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,30500,0,30500,0.915066,0.679646,0.235420,0.018522
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,31000,30500,500,0.000872,0.000163,0.000709,0.960381
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,31000,0,31000,0.918699,0.679574,0.239125,0.019182
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,31000,30500,500,0.000702,0.000146,0.000556,0.966053
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,31000,0,31000,0.918473,0.679646,0.238828,0.019229
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,31500,31000,500,0.000785,0.000176,0.000609,0.964503
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,31500,0,31500,0.918151,0.679104,0.239047,0.017848
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,31500,31000,500,0.000651,0.000165,0.000487,0.967081
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,31500,0,31500,0.918180,0.679216,0.238964,0.017648
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,32000,31500,500,0.000857,0.000223,0.000634,0.957527
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,32000,0,32000,0.920708,0.679064,0.241644,0.017103
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,32000,31500,500,0.000680,0.000196,0.000484,0.961469
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,32000,0,32000,0.920532,0.679226,0.241305,0.016383
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,32500,32000,500,0.000847,0.000239,0.000608,0.957385
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,32500,0,32500,0.921129,0.679265,0.241864,0.016620
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,32500,32000,500,0.000672,0.000208,0.000464,0.962540
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,32500,0,32500,0.921037,0.679198,0.241839,0.016932
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,33000,32500,500,0.000905,0.000240,0.000665,0.943446
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,33000,0,33000,0.921725,0.678716,0.243009,0.017849
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,33000,32500,500,0.000863,0.000239,0.000624,0.946762
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,33000,0,33000,0.921732,0.678645,0.243087,0.017117
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,33500,33000,500,0.000965,0.000260,0.000706,0.948935
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,33500,0,33500,0.922154,0.679192,0.242962,0.015713
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,33500,33000,500,0.000788,0.000255,0.000533,0.955550
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,33500,0,33500,0.921486,0.679254,0.242233,0.016568
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,34000,33500,500,0.000675,0.000203,0.000472,0.967723
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,34000,0,34000,0.923606,0.679088,0.244518,0.015482
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,34000,33500,500,0.000674,0.000201,0.000473,0.967940
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,34000,0,34000,0.923157,0.679065,0.244092,0.015358
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,34500,34000,500,0.001205,0.000314,0.000890,0.953767
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,34500,0,34500,0.922716,0.678437,0.244279,0.015252
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,34500,34000,500,0.000886,0.000273,0.000612,0.962264
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,34500,0,34500,0.923198,0.678507,0.244692,0.015201
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,35000,34500,500,0.001291,0.000291,0.000999,0.964775
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,35000,0,35000,0.925457,0.678711,0.246746,0.012133
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,35000,34500,500,0.001038,0.000291,0.000748,0.965953
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,35000,0,35000,0.924893,0.678716,0.246177,0.012148
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,35500,35000,500,0.001284,0.000318,0.000965,0.969356
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,35500,0,35500,0.924377,0.678263,0.246114,0.011442
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,35500,35000,500,0.001136,0.000287,0.000849,0.972736
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,35500,0,35500,0.924624,0.678281,0.246343,0.011212
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,36000,35500,500,0.000815,0.000251,0.000564,0.978162
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,36000,0,36000,0.922972,0.678085,0.244887,0.012120
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,36000,35500,500,0.000784,0.000253,0.000531,0.976651
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,36000,0,36000,0.923572,0.678162,0.245410,0.012152
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,36500,36000,500,0.000804,0.000257,0.000547,0.976238
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,36500,0,36500,0.923807,0.678017,0.245790,0.012872
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,36500,36000,500,0.000694,0.000235,0.000459,0.979319
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,36500,0,36500,0.924573,0.678099,0.246474,0.012771
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,37000,36500,500,0.000897,0.000314,0.000583,0.971683
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,37000,0,37000,0.926348,0.677382,0.248966,0.013300
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,37000,36500,500,0.000838,0.000289,0.000549,0.970096
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,37000,0,37000,0.925918,0.677555,0.248363,0.013098
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,37500,37000,500,0.001347,0.000363,0.000984,0.967650
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,37500,0,37500,0.925757,0.677335,0.248423,0.011928
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,37500,37000,500,0.000994,0.000314,0.000679,0.971976
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,37500,0,37500,0.925626,0.677309,0.248317,0.012087
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,38000,37500,500,0.001620,0.000336,0.001285,0.970206
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,38000,0,38000,0.926017,0.677207,0.248810,0.012191
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,38000,37500,500,0.001106,0.000314,0.000792,0.974994
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,38000,0,38000,0.926368,0.677311,0.249056,0.011757
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,38500,38000,500,0.000963,0.000304,0.000659,0.972820
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,38500,0,38500,0.926924,0.676636,0.250288,0.013577
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,38500,38000,500,0.000779,0.000271,0.000508,0.977252
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,38500,0,38500,0.926897,0.676873,0.250024,0.013150
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,39000,38500,500,0.001669,0.000386,0.001283,0.970306
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,39000,0,39000,0.928739,0.677201,0.251538,0.013763
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,39000,38500,500,0.001485,0.000340,0.001145,0.971430
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,39000,0,39000,0.928550,0.677174,0.251376,0.013589
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,39500,39000,500,0.001266,0.000373,0.000893,0.971478
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,39500,0,39500,0.927697,0.676967,0.250730,0.013129
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,39500,39000,500,0.000951,0.000326,0.000624,0.974692
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,39500,0,39500,0.928114,0.676968,0.251146,0.013107
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,40000,39500,500,0.001132,0.000318,0.000815,0.973564
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,40000,0,40000,0.928712,0.677016,0.251696,0.012980
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,40000,39500,500,0.000929,0.000293,0.000636,0.975021
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,40000,0,40000,0.929016,0.677062,0.251954,0.012535
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,40500,40000,500,0.001557,0.000398,0.001159,0.958222
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,40500,0,40500,0.931224,0.676900,0.254324,0.010723
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,40500,40000,500,0.001230,0.000339,0.000891,0.968961
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,40500,0,40500,0.930743,0.676886,0.253857,0.010894
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,41000,40500,500,0.001042,0.000351,0.000691,0.972827
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,41000,0,41000,0.930263,0.677002,0.253261,0.011800
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,41000,40500,500,0.000940,0.000308,0.000632,0.976329
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,41000,0,41000,0.930403,0.677025,0.253378,0.011551
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,41500,41000,500,0.001795,0.000361,0.001434,0.967259
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,41500,0,41500,0.929458,0.676493,0.252965,0.012776
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,41500,41000,500,0.001629,0.000333,0.001296,0.974682
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,41500,0,41500,0.929645,0.676603,0.253042,0.012598
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,42000,41500,500,0.001185,0.000398,0.000787,0.968679
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,42000,0,42000,0.929775,0.676391,0.253385,0.010774
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,42000,41500,500,0.001036,0.000342,0.000694,0.974287
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,42000,0,42000,0.930127,0.676615,0.253512,0.010865
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,42500,42000,500,0.001771,0.000392,0.001379,0.982319
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,42500,0,42500,0.928303,0.676488,0.251814,0.009926
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,42500,42000,500,0.001281,0.000343,0.000938,0.984072
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,42500,0,42500,0.929182,0.676619,0.252563,0.009931
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,43000,42500,500,0.002671,0.000658,0.002012,0.951034
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,43000,0,43000,0.929870,0.676275,0.253595,0.008750
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,43000,42500,500,0.002170,0.000635,0.001535,0.949432
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,43000,0,43000,0.929551,0.676420,0.253131,0.008624
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,43500,43000,500,0.001533,0.000411,0.001122,0.984992
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,43500,0,43500,0.926391,0.676566,0.249825,0.008805
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,43500,43000,500,0.001305,0.000354,0.000951,0.988110
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,43500,0,43500,0.926372,0.676547,0.249825,0.008787
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,44000,43500,500,0.001041,0.000263,0.000778,0.990335
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,44000,0,44000,0.927526,0.676622,0.250904,0.009282
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,44000,43500,500,0.000994,0.000270,0.000724,0.991337
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,44000,0,44000,0.927571,0.676610,0.250960,0.009234
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,44500,44000,500,0.001282,0.000275,0.001007,0.984939
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,44500,0,44500,0.927649,0.676548,0.251102,0.009578
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,44500,44000,500,0.001170,0.000300,0.000870,0.982254
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,44500,0,44500,0.928386,0.676731,0.251655,0.009597
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,45000,44500,500,0.001096,0.000336,0.000760,0.983645
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,45000,0,45000,0.927183,0.676512,0.250671,0.009194
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,45000,44500,500,0.000956,0.000314,0.000642,0.986132
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,45000,0,45000,0.926916,0.676503,0.250413,0.009146
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,45500,45000,500,0.001395,0.000292,0.001103,0.989672
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,45500,0,45500,0.929032,0.676707,0.252325,0.008800
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,45500,45000,500,0.001054,0.000259,0.000795,0.991531
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,45500,0,45500,0.928970,0.676882,0.252088,0.008719
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,46000,45500,500,0.001292,0.000289,0.001004,0.988997
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,46000,0,46000,0.929515,0.677090,0.252425,0.009001
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,46000,45500,500,0.001114,0.000236,0.000878,0.992350
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,46000,0,46000,0.929876,0.677115,0.252761,0.009064
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,46500,46000,500,0.001222,0.000381,0.000840,0.971103
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,46500,0,46500,0.929618,0.677174,0.252445,0.009626
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,46500,46000,500,0.001073,0.000314,0.000759,0.977748
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,46500,0,46500,0.929804,0.677201,0.252603,0.009730
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,47000,46500,500,0.001378,0.000298,0.001080,0.971539
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,47000,0,47000,0.932016,0.677045,0.254971,0.009528
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,47000,46500,500,0.001333,0.000264,0.001069,0.975638
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,47000,0,47000,0.931536,0.677101,0.254435,0.009398
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,47500,47000,500,0.001619,0.000395,0.001224,0.978554
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,47500,0,47500,0.930358,0.677138,0.253221,0.008163
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,47500,47000,500,0.001302,0.000371,0.000932,0.981466
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,47500,0,47500,0.930936,0.677102,0.253833,0.008090
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,48000,47500,500,0.002128,0.000344,0.001784,0.987115
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,48000,0,48000,0.930349,0.677123,0.253227,0.008481
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,48000,47500,500,0.001812,0.000305,0.001507,0.987668
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,48000,0,48000,0.930869,0.677145,0.253724,0.008338
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,48500,48000,500,0.001806,0.000380,0.001426,0.972190
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,48500,0,48500,0.934085,0.676944,0.257141,0.009675
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,48500,48000,500,0.001466,0.000318,0.001148,0.977696
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,48500,0,48500,0.933877,0.677078,0.256799,0.009036
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,49000,48500,500,0.002019,0.000549,0.001470,0.966923
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,49000,0,49000,0.935659,0.676653,0.259006,0.008291
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,49000,48500,500,0.001351,0.000334,0.001017,0.980146
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,49000,0,49000,0.935207,0.676794,0.258413,0.008327
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,49500,49000,500,0.001185,0.000214,0.000970,0.996145
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,49500,0,49500,0.934815,0.676676,0.258140,0.008008
align_teacher_a09,align_teacher,const_0.9,teacher_h,adjacent,49500,49000,500,0.000934,0.000208,0.000726,0.996499
align_teacher_a09,align_teacher,const_0.9,teacher_h,vs_initial,49500,0,49500,0.934918,0.676739,0.258179,0.008006
align_teacher_a09,align_teacher,const_0.9,student_h,adjacent,50000,49500,500,0.001519,0.000223,0.001296,0.996342
align_teacher_a09,align_teacher,const_0.9,student_h,vs_initial,50000,0,50000,0.936969,0.676885,0.260084,0.007779
