arm,step,u_batchtime,u_batchtime_e
cpc,93013,0.221597,
cpc,93014,0.223776,
cpc,93015,0.222534,
cpc,93016,0.223426,
cpc,93017,0.221032,
cpc,93018,0.221769,
cpc,93019,0.221450,
cpc,93020,0.222566,
cpc,93021,0.224823,
cpc,93022,0.223353,
cpc,93023,0.224412,
cpc,93024,0.222496,
cpc,93025,0.225021,
cpc,93026,0.222018,
cpc,93027,0.224554,
cpc,93028,0.221585,
cpc,93029,0.222189,
cpc,93030,0.221419,
cpc,93031,0.218633,
cpc,93032,0.217381,
cpc,93033,0.214554,
cpc,93034,0.214666,
cpc,93035,0.212799,
cpc,93036,0.206060,
cpc,93037,0.203467,
cpc,93038,0.206576,
cpc,93039,0.209827,
cpc,93040,0.210989,
cpc,93041,0.214173,
cpc,93042,0.209972,
cpc,93043,0.214149,
cpc,93044,0.208051,
cpc,93045,0.209885,
cpc,93046,0.210701,
cpc,93047,0.210389,
cpc,93048,0.207946,
cpc,93049,0.209884,
cpc,93050,0.209296,
cpc,93051,0.215047,
cpc,93052,0.212074,
cpc,93053,0.214217,
cpc,93054,0.217846,
cpc,93055,0.217093,
cpc,93056,0.220971,
cpc,93057,0.218411,
cpc,93058,0.220432,
cpc,93059,0.220763,
cpc,93060,0.220126,
cpc,93061,0.220021,
cpc,93062,0.219446,
cpc,93063,0.220836,
cpc,93064,0.219803,
cpc,93065,0.219044,
cpc,93066,0.216594,
cpc,93067,0.217421,
cpc,93068,0.219515,
cpc,93069,0.218060,
cpc,93070,0.218069,
cpc,93071,0.222277,
cpc,93072,0.220194,
cpc,93073,0.223360,
cpc,93074,0.224761,
cpc,93075,0.221434,
cpc,93076,0.220921,
cpc,93077,0.220443,
cpc,93078,0.218316,
cpc,93079,0.220075,
cpc,93080,0.218109,
cpc,93081,0.218807,
cpc,93082,0.219873,
cpc,93083,0.219483,
cpc,93084,0.220445,
cpc,93085,0.218105,
cpc,93086,0.220555,
cpc,93087,0.220125,
cpc,93088,0.218434,
cpc,93089,0.218531,
cpc,93090,0.220193,
cpc,93091,0.217511,
cpc,93092,0.217903,
cpc,93093,0.218618,
cpc,93094,0.218924,
cpc,93095,0.219758,
cpc,93096,0.219313,
cpc,93097,0.222219,
cpc,93098,0.219334,
cpc,93099,0.218235,
cpc,93100,0.221211,
cpc,93101,0.218450,
cpc,93102,0.217089,
cpc,93103,0.218072,
cpc,93104,0.216202,
cpc,93105,0.213638,
cpc,93106,0.215142,
cpc,93107,0.216326,
cpc,93108,0.218589,
cpc,93109,0.221668,
cpc,93110,0.222288,
cpc,93111,0.220716,
cpc,93112,0.219498,
cpc,93113,0.218884,
cpc,93114,0.220183,
cpc,93115,0.220242,
cpc,93116,0.219739,
cpc,93117,0.220879,
cpc,93118,0.219872,
cpc,93119,0.217398,
cpc,93120,0.218073,
cpc,93121,0.217015,
cpc,93122,0.217187,
cpc,93123,0.221848,
cpc,93124,0.223346,
cpc,93125,0.221706,
cpc,93126,0.222058,
cpc,93127,0.223950,
cpc,93128,0.222786,
cpc,93129,0.222184,
cpc,93130,0.223279,
cpc,93131,0.221724,
cpc,93132,0.225429,
cpc,93133,0.224578,
cpc,93134,0.224813,
cpc,93135,0.225410,
cpc,93136,0.221548,
cpc,93137,0.220571,
cpc,93138,0.222714,
cpc,93139,0.221876,
cpc,93140,0.220002,
cpc,93141,0.222492,
cpc,93142,0.223310,
cpc,93143,0.220005,
cpc,93144,0.219581,
cpc,93145,0.219626,
cpc,93146,0.218718,
cpc,93147,0.220379,
cpc,93148,0.218804,
cpc,93149,0.219088,
cpc,93150,0.218111,
cpc,93151,0.216192,
cpc,93152,0.215719,
cpc,93153,0.216109,
cpc,93154,0.213991,
cpc,93155,0.219036,
cpc,93156,0.215196,
cpc,93157,0.216556,
cpc,93158,0.218323,
cpc,93159,0.220429,
cpc,93160,0.218388,
cpc,93161,0.219416,
cpc,93162,0.220224,
cpc,93163,0.219151,
cpc,93164,0.217083,
cpc,93165,0.218903,
cpc,93166,0.217776,
cpc,93167,0.218881,
cpc,93168,0.216477,
cpc,93169,0.216934,
cpc,93170,0.220315,
cpc,93171,0.219006,
cpc,93172,0.217513,
cpc,93173,0.219151,
cpc,93174,0.216650,
cpc,93175,0.216135,
cpc,93176,0.219482,
cpc,93177,0.217988,
cpc,93178,0.219605,
cpc,93179,0.222012,
cpc,93180,0.222050,
cpc,93181,0.221679,
cpc,93182,0.222416,
cpc,93183,0.222886,
cpc,93184,0.221477,
cpc,93185,0.222043,
cpc,93186,0.219644,
cpc,93187,0.218174,
cpc,93188,0.218310,
cpc,93189,0.214704,
cpc,93190,0.212611,
cpc,93191,0.212946,
cpc,93192,0.214594,
cpc,93193,0.220228,
cpc,93194,0.222478,
cpc,93195,0.226096,
cpc,93196,0.226410,
cpc,93197,0.224613,
cpc,93198,0.223781,
cpc,93199,0.218989,
cpc,93200,0.220422,
cpc,93201,0.221861,
cpc,93202,0.222758,
cpc,93203,0.222390,
cpc,93204,0.222079,
cpc,93205,0.221352,
cpc,93206,0.222800,
cpc,93207,0.220815,
cpc,93208,0.218663,
cpc,93209,0.220145,
cpc,93210,0.223015,
cpc,93211,0.221906,
cpc,93212,0.222372,
cpc,93213,0.226536,
cpc,93214,0.228052,
cpc,93215,0.226002,
cpc,93216,0.227507,
cpc,93217,0.227172,
cpc,93218,0.228397,
cpc,93219,0.228655,
cpc,93220,0.228686,
cpc,93221,0.227128,
cpc,93222,0.225922,
cpc,93223,0.225487,
cpc,93224,0.218827,
cpc,93225,0.211994,
cpc,93226,0.201136,
cpc,93227,0.202241,
cpc,93228,0.210623,
cpc,93229,0.209993,
cpc,93230,0.213758,
cpc,93231,0.209705,
cpc,93232,0.206083,
cpc,93233,0.202127,
cpc,93234,0.195857,
cpc,93235,0.194324,
cpc,93236,0.199310,
cpc,93237,0.202854,
cpc,93238,0.213398,
cpc,93239,0.215606,
cpc,93240,0.221772,
cpc,93241,0.221824,
cpc,93242,0.221876,
cpc,93243,0.220415,
cpc,93244,0.221944,
cpc,93245,0.213493,
cpc,93246,0.218167,
cpc,93247,0.215702,
cpc,93248,0.220012,
cpc,93249,0.221354,
cpc,93250,0.223142,
cpc,93251,0.221356,
cpc,93252,0.224276,
cpc,93253,0.221279,
cpc,93254,0.220084,
cpc,93255,0.222356,
cpc,93256,0.222287,
cpc,93257,0.220043,
cpc,93258,0.225016,
cpc,93259,0.223823,
cpc,93260,0.221485,
cpc,93261,0.219406,
cpc,93262,0.222207,
cpc,93263,0.227117,
cpc,93264,0.226109,
cpc,93265,0.229029,
cpc,93266,0.229375,
cpc,93267,0.226674,
cpc,93268,0.224129,
cpc,93269,0.216434,
cpc,93270,0.214450,
cpc,93271,0.216825,
cpc,93272,0.216812,
cpc,93273,0.219689,
cpc,93274,0.216541,
cpc,93275,0.217140,
cpc,93276,0.220101,
cpc,93277,0.219274,
cpc,93278,0.216952,
cpc,93279,0.217519,
cpc,93280,0.214836,
cpc,93281,0.220143,
cpc,93282,0.220521,
cpc,93283,0.218219,
cpc,93284,0.220745,
cpc,93285,0.222031,
cpc,93286,0.219118,
cpc,93287,0.219011,
cpc,93288,0.221632,
cpc,93289,0.220919,
cpc,93290,0.220325,
cpc,93291,0.220873,
cpc,93292,0.219990,
cpc,93293,0.222477,
cpc,93294,0.220086,
cpc,93295,0.222147,
cpc,93296,0.218676,
cpc,93297,0.220985,
cpc,93298,0.222031,
cpc,93299,0.217215,
cpc,93300,0.216723,
cpc,93301,0.219721,
cpc,93302,0.218785,
cpc,93303,0.219181,
cpc,93304,0.221448,
cpc,93305,0.220879,
cpc,93306,0.223276,
cpc,93307,0.222492,
cpc,93308,0.221131,
cpc,93309,0.224162,
cpc,93310,0.223226,
cpc,93311,0.226376,
cpc,93312,0.226684,
cpc,93313,0.224554,
cpc,93314,0.228509,
cpc,93315,0.227589,
cpc,93316,0.226337,
cpc,93317,0.226813,
cpc,93318,0.227064,
cpc,93319,0.224052,
cpc,93320,0.225986,
cpc,93321,0.225694,
cpc,93322,0.221535,
cpc,93323,0.223385,
cpc,93324,0.228620,
cpc,93325,0.227906,
cpc,93326,0.227464,
cpc,93327,0.227503,
cpc,93328,0.228321,
cpc,93329,0.228980,
cpc,93330,0.232051,
cpc,93331,0.231836,
cpc,93332,0.231515,
cpc,93333,0.231507,
cpc,93334,0.232982,
cpc,93335,0.233648,
cpc,93336,0.231692,
cpc,93337,0.230499,
cpc,93338,0.232686,
cpc,93339,0.231198,
cpc,93340,0.229202,
cpc,93341,0.231262,
cpc,93342,0.230886,
cpc,93343,0.232932,
cpc,93344,0.231900,
cpc,93345,0.231382,
cpc,93346,0.232718,
cpc,93347,0.234330,
cpc,93348,0.230936,
cpc,93349,0.230122,
cpc,93350,0.228432,
cpc,93351,0.227713,
cpc,93352,0.228859,
cpc,93353,0.226718,
cpc,93354,0.230453,
cpc,93355,0.231409,
cpc,93356,0.227874,
cpc,93357,0.231778,
cpc,93358,0.229293,
cpc,93359,0.231292,
cpc,93360,0.231587,
cpc,93361,0.230286,
cpc,93362,0.228379,
cpc,93363,0.229863,
cpc,93364,0.230384,
cpc,93365,0.232156,
cpc,93366,0.229462,
cpc,93367,0.229394,
cpc,93368,0.227873,
cpc,93369,0.223125,
cpc,93370,0.215185,
cpc,93371,0.213788,
cpc,93372,0.211909,
cpc,93373,0.210309,
cpc,93374,0.211089,
cpc,93375,0.217679,
cpc,93376,0.220868,
cpc,93377,0.222423,
cpc,93378,0.219731,
cpc,93379,0.220793,
cpc,93380,0.225859,
cpc,93381,0.221819,
cpc,93382,0.222141,
cpc,93383,0.221454,
cpc,93384,0.221436,
cpc,93385,0.220576,
cpc,93386,0.221045,
cpc,93387,0.220046,
cpc,93388,0.216581,
cpc,93389,0.216462,
cpc,93390,0.218149,
cpc,93391,0.218657,
cpc,93392,0.218269,
cpc,93393,0.217514,
cpc,93394,0.214629,
cpc,93395,0.213429,
cpc,93396,0.207526,
cpc,93397,0.211418,
cpc,93398,0.214009,
cpc,93399,0.211217,
cpc,93400,0.213549,
cpc,93401,0.212225,
cpc,93402,0.216973,
cpc,93403,0.220121,
cpc,93404,0.223330,
cpc,93405,0.223640,
cpc,93406,0.223030,
cpc,93407,0.222294,
cpc,93408,0.219627,
cpc,93409,0.214234,
cpc,93410,0.216566,
cpc,93411,0.224425,
cpc,93412,0.225320,
cpc,93413,0.223889,
cpc,93414,0.227388,
cpc,93415,0.226780,
cpc,93416,0.225882,
cpc,93417,0.225998,
cpc,93418,0.225295,
cpc,93419,0.225558,
cpc,93420,0.225531,
cpc,93421,0.226430,
cpc,93422,0.227455,
cpc,93423,0.227890,
cpc,93424,0.226064,
cpc,93425,0.225346,
cpc,93426,0.225397,
cpc,93427,0.226439,
cpc,93428,0.227227,
cpc,93429,0.228396,
cpc,93430,0.226586,
cpc,93431,0.229109,
cpc,93432,0.230600,
cpc,93433,0.230389,
cpc,93434,0.229497,
cpc,93435,0.229808,
cpc,93436,0.226882,
cpc,93437,0.225072,
cpc,93438,0.221823,
cpc,93439,0.220228,
cpc,93440,0.223969,
cpc,93441,0.221955,
cpc,93442,0.221549,
cpc,93443,0.219844,
cpc,93444,0.219945,
cpc,93445,0.221422,
cpc,93446,0.222881,
cpc,93447,0.226782,
cpc,93448,0.223328,
cpc,93449,0.224382,
cpc,93450,0.223526,
cpc,93451,0.225705,
cpc,93452,0.225400,
cpc,93453,0.224739,
cpc,93454,0.222147,
cpc,93455,0.225390,
cpc,93456,0.225132,
cpc,93457,0.225101,
cpc,93458,0.224191,
cpc,93459,0.222081,
cpc,93460,0.222008,
cpc,93461,0.217307,
cpc,93462,0.213639,
cpc,93463,0.203880,
cpc,93464,0.216455,
cpc,93465,0.221927,
cpc,93466,0.223035,
cpc,93467,0.223093,
cpc,93468,0.223087,
cpc,93469,0.216453,
cpc,93470,0.218183,
cpc,93471,0.215468,
cpc,93472,0.218500,
cpc,93473,0.222633,
cpc,93474,0.225467,
cpc,93475,0.226475,
cpc,93476,0.225520,
cpc,93477,0.224948,
cpc,93478,0.224785,
cpc,93479,0.221827,
cpc,93480,0.220729,
cpc,93481,0.221634,
cpc,93482,0.222048,
cpc,93483,0.217891,
cpc,93484,0.216722,
cpc,93485,0.218080,
cpc,93486,0.217419,
cpc,93487,0.219119,
cpc,93488,0.220401,
cpc,93489,0.219624,
cpc,93490,0.217761,
cpc,93491,0.218523,
cpc,93492,0.219026,
cpc,93493,0.218211,
cpc,93494,0.215058,
cpc,93495,0.216221,
cpc,93496,0.216361,
cpc,93497,0.217650,
cpc,93498,0.217532,
cpc,93499,0.216797,
cpc,93500,0.217808,
cpc,93501,0.216972,
cpc,93502,0.217681,
cpc,93503,0.217781,
cpc,93504,0.221930,
cpc,93505,0.220029,
cpc,93506,0.221678,
cpc,93507,0.222014,
cpc,93508,0.221412,
cpc,93509,0.221331,
cpc,93510,0.221572,
cpc,93511,0.224980,
cpc,93512,0.224135,
cpc,93513,0.224477,
cpc,93514,0.225668,
cpc,93515,0.221538,
cpc,93516,0.224860,
cpc,93517,0.223956,
cpc,93518,0.225474,
cpc,93519,0.225476,
cpc,93520,0.226348,
cpc,93521,0.225746,
cpc,93522,0.225426,
cpc,93523,0.226699,
cpc,93524,0.223309,
cpc,93525,0.224148,
cpc,93526,0.228389,
cpc,93527,0.225855,
cpc,93528,0.229583,
cpc,93529,0.225925,
cpc,93530,0.225171,
cpc,93531,0.226829,
cpc,93532,0.228531,
cpc,93533,0.225989,
cpc,93534,0.225974,
cpc,93535,0.227042,
cpc,93536,0.227393,
cpc,93537,0.226103,
cpc,93538,0.225168,
cpc,93539,0.226095,
cpc,93540,0.226940,
cpc,93541,0.225498,
cpc,93542,0.227143,
cpc,93543,0.225660,
cpc,93544,0.225206,
cpc,93545,0.224111,
cpc,93546,0.223771,
cpc,93547,0.226607,
cpc,93548,0.219772,
cpc,93549,0.222086,
cpc,93550,0.220147,
cpc,93551,0.219499,
cpc,93552,0.225502,
cpc,93553,0.224912,
cpc,93554,0.225816,
cpc,93555,0.226349,
cpc,93556,0.225593,
cpc,93557,0.226364,
cpc,93558,0.227164,
cpc,93559,0.226898,
cpc,93560,0.225478,
cpc,93561,0.225789,
cpc,93562,0.219938,
cpc,93563,0.225644,
cpc,93564,0.224866,
cpc,93565,0.226097,
cpc,93566,0.225918,
cpc,93567,0.225813,
cpc,93568,0.224171,
cpc,93569,0.224646,
cpc,93570,0.223555,
cpc,93571,0.219011,
cpc,93572,0.218035,
cpc,93573,0.217692,
cpc,93574,0.213199,
cpc,93575,0.203375,
cpc,93576,0.205161,
cpc,93577,0.208674,
cpc,93578,0.216642,
cpc,93579,0.217902,
cpc,93580,0.219511,
cpc,93581,0.219121,
cpc,93582,0.219815,
cpc,93583,0.220043,
cpc,93584,0.220386,
cpc,93585,0.217465,
cpc,93586,0.216908,
cpc,93587,0.217054,
cpc,93588,0.216685,
cpc,93589,0.217249,
cpc,93590,0.212750,
cpc,93591,0.215125,
cpc,93592,0.215275,
cpc,93593,0.211802,
cpc,93594,0.214977,
cpc,93595,0.215525,
cpc,93596,0.213275,
cpc,93597,0.211700,
cpc,93598,0.209885,
cpc,93599,0.210890,
cpc,93600,0.215606,
cpc,93601,0.213030,
cpc,93602,0.212820,
cpc,93603,0.215354,
cpc,93604,0.218927,
cpc,93605,0.215494,
cpc,93606,0.217446,
cpc,93607,0.218845,
cpc,93608,0.219654,
cpc,93609,0.219149,
cpc,93610,0.214133,
cpc,93611,0.219501,
cpc,93612,0.220966,
cpc,93613,0.219458,
cpc,93614,0.221899,
cpc,93615,0.222029,
cpc,93616,0.223095,
cpc,93617,0.223915,
cpc,93618,0.221255,
cpc,93619,0.219589,
cpc,93620,0.222238,
cpc,93621,0.220867,
cpc,93622,0.219694,
cpc,93623,0.219831,
cpc,93624,0.221555,
cpc,93625,0.219952,
cpc,93626,0.221237,
cpc,93627,0.219917,
cpc,93628,0.220948,
cpc,93629,0.219383,
cpc,93630,0.221824,
cpc,93631,0.218424,
cpc,93632,0.219077,
cpc,93633,0.215041,
cpc,93634,0.218195,
cpc,93635,0.215389,
cpc,93636,0.218935,
cpc,93637,0.218752,
cpc,93638,0.221127,
cpc,93639,0.220375,
cpc,93640,0.223249,
cpc,93641,0.222988,
cpc,93642,0.223518,
cpc,93643,0.221851,
cpc,93644,0.222384,
cpc,93645,0.223184,
cpc,93646,0.225511,
cpc,93647,0.226813,
cpc,93648,0.225029,
cpc,93649,0.225884,
cpc,93650,0.226272,
cpc,93651,0.222373,
cpc,93652,0.221686,
cpc,93653,0.222878,
cpc,93654,0.223317,
cpc,93655,0.221053,
cpc,93656,0.222214,
cpc,93657,0.222752,
cpc,93658,0.223194,
cpc,93659,0.222581,
cpc,93660,0.221645,
cpc,93661,0.221545,
cpc,93662,0.223782,
cpc,93663,0.220553,
cpc,93664,0.217830,
cpc,93665,0.217098,
cpc,93666,0.220179,
cpc,93667,0.220378,
cpc,93668,0.220805,
cpc,93669,0.219331,
cpc,93670,0.218501,
cpc,93671,0.221011,
cpc,93672,0.219525,
cpc,93673,0.218728,
cpc,93674,0.222454,
cpc,93675,0.223069,
cpc,93676,0.224132,
cpc,93677,0.224350,
cpc,93678,0.224057,
cpc,93679,0.225569,
cpc,93680,0.225119,
cpc,93681,0.225843,
cpc,93682,0.223324,
cpc,93683,0.225428,
cpc,93684,0.226972,
cpc,93685,0.225171,
cpc,93686,0.226482,
cpc,93687,0.227319,
cpc,93688,0.225785,
cpc,93689,0.225573,
cpc,93690,0.224416,
cpc,93691,0.224594,
cpc,93692,0.227505,
cpc,93693,0.223436,
cpc,93694,0.226697,
cpc,93695,0.226358,
cpc,93696,0.223733,
cpc,93697,0.223216,
cpc,93698,0.222894,
cpc,93699,0.223734,
cpc,93700,0.222506,
cpc,93701,0.227492,
cpc,93702,0.229355,
cpc,93703,0.229112,
cpc,93704,0.231189,
cpc,93705,0.227335,
cpc,93706,0.229609,
cpc,93707,0.228378,
cpc,93708,0.226815,
cpc,93709,0.226090,
cpc,93710,0.229091,
cpc,93711,0.229919,
cpc,93712,0.227106,
cpc,93713,0.230293,
cpc,93714,0.230570,
cpc,93715,0.229661,
cpc,93716,0.226293,
cpc,93717,0.230289,
cpc,93718,0.228200,
cpc,93719,0.227114,
cpc,93720,0.226843,
cpc,93721,0.229093,
cpc,93722,0.226526,
cpc,93723,0.229697,
cpc,93724,0.226185,
cpc,93725,0.223832,
cpc,93726,0.224863,
cpc,93727,0.223903,
cpc,93728,0.224338,
cpc,93729,0.225557,
cpc,93730,0.223883,
cpc,93731,0.224879,
cpc,93732,0.229361,
cpc,93733,0.225601,
cpc,93734,0.223828,
cpc,93735,0.219836,
cpc,93736,0.219608,
cpc,93737,0.217656,
cpc,93738,0.219229,
cpc,93739,0.222882,
cpc,93740,0.224847,
cpc,93741,0.220024,
cpc,93742,0.222335,
cpc,93743,0.223656,
cpc,93744,0.224703,
cpc,93745,0.225326,
cpc,93746,0.222694,
cpc,93747,0.220724,
cpc,93748,0.221484,
cpc,93749,0.210460,
cpc,93750,0.200053,
cpc,93751,0.200392,
cpc,93752,0.199754,
cpc,93753,0.194197,
cpc,93754,0.208083,
cpc,93755,0.218472,
cpc,93756,0.226527,
cpc,93757,0.225900,
cpc,93758,0.224017,
cpc,93759,0.222874,
cpc,93760,0.222645,
cpc,93761,0.221901,
cpc,93762,0.220318,
cpc,93763,0.223621,
cpc,93764,0.222748,
cpc,93765,0.223409,
cpc,93766,0.220327,
cpc,93767,0.220572,
cpc,93768,0.221316,
cpc,93769,0.223987,
cpc,93770,0.222820,
cpc,93771,0.224674,
cpc,93772,0.222430,
cpc,93773,0.224244,
cpc,93774,0.225511,
cpc,93775,0.222369,
cpc,93776,0.226437,
cpc,93777,0.224123,
cpc,93778,0.224931,
cpc,93779,0.225173,
cpc,93780,0.225415,
cpc,93781,0.225062,
cpc,93782,0.224087,
cpc,93783,0.226788,
cpc,93784,0.226668,
cpc,93785,0.226411,
cpc,93786,0.224423,
cpc,93787,0.225886,
cpc,93788,0.225821,
cpc,93789,0.224924,
cpc,93790,0.229489,
cpc,93791,0.227042,
cpc,93792,0.226318,
cpc,93793,0.224884,
cpc,93794,0.222882,
cpc,93795,0.225227,
cpc,93796,0.222318,
cpc,93797,0.218883,
cpc,93798,0.220601,
cpc,93799,0.224750,
cpc,93800,0.219365,
cpc,93801,0.222179,
cpc,93802,0.222616,
cpc,93803,0.221411,
cpc,93804,0.221322,
cpc,93805,0.220338,
cpc,93806,0.221106,
cpc,93807,0.222555,
cpc,93808,0.225967,
cpc,93809,0.226474,
cpc,93810,0.226361,
cpc,93811,0.227580,
cpc,93812,0.226574,
cpc,93813,0.226816,
cpc,93814,0.226606,
cpc,93815,0.224507,
cpc,93816,0.219259,
cpc,93817,0.218489,
cpc,93818,0.217466,
cpc,93819,0.221280,
cpc,93820,0.222848,
cpc,93821,0.221416,
cpc,93822,0.224967,
cpc,93823,0.225799,
cpc,93824,0.225225,
cpc,93825,0.226989,
cpc,93826,0.228434,
cpc,93827,0.228951,
cpc,93828,0.224545,
cpc,93829,0.223600,
cpc,93830,0.219944,
cpc,93831,0.219177,
cpc,93832,0.220552,
cpc,93833,0.225000,
cpc,93834,0.227325,
cpc,93835,0.230536,
cpc,93836,0.228390,
cpc,93837,0.225732,
cpc,93838,0.221042,
cpc,93839,0.217497,
cpc,93840,0.219861,
cpc,93841,0.211284,
cpc,93842,0.212367,
cpc,93843,0.221286,
cpc,93844,0.220931,
cpc,93845,0.225661,
cpc,93846,0.224391,
cpc,93847,0.219026,
cpc,93848,0.222777,
cpc,93849,0.223717,
cpc,93850,0.222813,
cpc,93851,0.223010,
cpc,93852,0.225120,
cpc,93853,0.222520,
cpc,93854,0.220589,
cpc,93855,0.222365,
cpc,93856,0.221304,
cpc,93857,0.221001,
cpc,93858,0.223209,
cpc,93859,0.223976,
cpc,93860,0.224322,
cpc,93861,0.226034,
cpc,93862,0.227220,
cpc,93863,0.228540,
cpc,93864,0.227134,
cpc,93865,0.226071,
cpc,93866,0.227219,
cpc,93867,0.224319,
cpc,93868,0.223498,
cpc,93869,0.223665,
cpc,93870,0.225432,
cpc,93871,0.222326,
cpc,93872,0.225683,
cpc,93873,0.226665,
cpc,93874,0.226604,
cpc,93875,0.224400,
cpc,93876,0.223107,
cpc,93877,0.223417,
cpc,93878,0.224120,
cpc,93879,0.225070,
cpc,93880,0.225874,
cpc,93881,0.221562,
cpc,93882,0.221494,
cpc,93883,0.221956,
cpc,93884,0.222392,
cpc,93885,0.221898,
cpc,93886,0.218609,
cpc,93887,0.219457,
cpc,93888,0.223042,
cpc,93889,0.221222,
cpc,93890,0.222601,
cpc,93891,0.219105,
cpc,93892,0.216935,
cpc,93893,0.217799,
cpc,93894,0.216915,
cpc,93895,0.217243,
cpc,93896,0.221249,
cpc,93897,0.223394,
cpc,93898,0.223288,
cpc,93899,0.219827,
cpc,93900,0.220812,
cpc,93901,0.219970,
cpc,93902,0.219928,
cpc,93903,0.219483,
cpc,93904,0.220070,
cpc,93905,0.219467,
cpc,93906,0.221705,
cpc,93907,0.223678,
cpc,93908,0.225018,
cpc,93909,0.224503,
cpc,93910,0.223303,
cpc,93911,0.225226,
cpc,93912,0.224503,
cpc,93913,0.225904,
cpc,93914,0.220318,
cpc,93915,0.220581,
cpc,93916,0.221938,
cpc,93917,0.223305,
cpc,93918,0.224204,
cpc,93919,0.225436,
cpc,93920,0.225119,
cpc,93921,0.223427,
cpc,93922,0.224723,
cpc,93923,0.226646,
cpc,93924,0.222963,
cpc,93925,0.226245,
cpc,93926,0.225526,
cpc,93927,0.224194,
cpc,93928,0.221274,
cpc,93929,0.223651,
cpc,93930,0.221829,
cpc,93931,0.225207,
cpc,93932,0.219940,
cpc,93933,0.221961,
cpc,93934,0.223691,
cpc,93935,0.225802,
cpc,93936,0.224131,
cpc,93937,0.220259,
cpc,93938,0.220661,
cpc,93939,0.222869,
cpc,93940,0.224452,
cpc,93941,0.223659,
cpc,93942,0.226086,
cpc,93943,0.227279,
cpc,93944,0.225712,
cpc,93945,0.229861,
cpc,93946,0.228323,
cpc,93947,0.229165,
cpc,93948,0.228877,
cpc,93949,0.228527,
cpc,93950,0.230063,
cpc,93951,0.230581,
cpc,93952,0.229085,
cpc,93953,0.229323,
cpc,93954,0.228943,
cpc,93955,0.230597,
cpc,93956,0.230935,
cpc,93957,0.231305,
cpc,93958,0.229664,
cpc,93959,0.226749,
cpc,93960,0.228696,
cpc,93961,0.228426,
cpc,93962,0.227596,
cpc,93963,0.228181,
cpc,93964,0.227733,
cpc,93965,0.226237,
cpc,93966,0.227001,
cpc,93967,0.221720,
cpc,93968,0.224110,
cpc,93969,0.218334,
cpc,93970,0.218107,
cpc,93971,0.220085,
cpc,93972,0.215082,
cpc,93973,0.211699,
cpc,93974,0.217654,
cpc,93975,0.218466,
cpc,93976,0.215389,
cpc,93977,0.216350,
cpc,93978,0.214002,
cpc,93979,0.218331,
cpc,93980,0.219414,
cpc,93981,0.218795,
cpc,93982,0.216533,
cpc,93983,0.216486,
cpc,93984,0.216726,
cpc,93985,0.219258,
cpc,93986,0.219502,
cpc,93987,0.219469,
cpc,93988,0.218022,
cpc,93989,0.216763,
cpc,93990,0.212494,
cpc,93991,0.215377,
cpc,93992,0.219493,
cpc,93993,0.219585,
cpc,93994,0.225098,
cpc,93995,0.222853,
cpc,93996,0.223354,
cpc,93997,0.225198,
cpc,93998,0.224239,
cpc,93999,0.221300,
cpc,94000,0.221404,
cpc,94001,0.224972,
cpc,94002,0.225340,
cpc,94003,0.226970,
cpc,94004,0.224439,
cpc,94005,0.220966,
cpc,94006,0.219562,
cpc,94007,0.221054,
cpc,94008,0.220610,
cpc,94009,0.221506,
cpc,94010,0.217689,
cpc,94011,0.215253,
cpc,94012,0.205321,
cpc,94013,0.205898,
cpc,94014,0.206923,
cpc,94015,0.214974,
cpc,94016,0.218997,
cpc,94017,0.221016,
cpc,94018,0.219436,
cpc,94019,0.215138,
cpc,94020,0.211853,
cpc,94021,0.214971,
cpc,94022,0.211915,
cpc,94023,0.209325,
cpc,94024,0.216582,
cpc,94025,0.216380,
cpc,94026,0.219802,
cpc,94027,0.220097,
cpc,94028,0.222895,
cpc,94029,0.223661,
cpc,94030,0.227669,
cpc,94031,0.225998,
cpc,94032,0.224684,
cpc,94033,0.226941,
cpc,94034,0.225523,
cpc,94035,0.226619,
cpc,94036,0.225815,
cpc,94037,0.227332,
cpc,94038,0.227234,
cpc,94039,0.226452,
cpc,94040,0.224087,
cpc,94041,0.223627,
cpc,94042,0.224771,
cpc,94043,0.224503,
cpc,94044,0.226595,
cpc,94045,0.226246,
cpc,94046,0.224440,
cpc,94047,0.222755,
cpc,94048,0.224368,
cpc,94049,0.222574,
cpc,94050,0.223078,
cpc,94051,0.222307,
cpc,94052,0.222367,
cpc,94053,0.222892,
cpc,94054,0.222000,
cpc,94055,0.222883,
cpc,94056,0.224526,
cpc,94057,0.224442,
cpc,94058,0.222021,
cpc,94059,0.223501,
cpc,94060,0.223102,
cpc,94061,0.223005,
cpc,94062,0.224307,
cpc,94063,0.222974,
cpc,94064,0.224776,
cpc,94065,0.221387,
cpc,94066,0.215287,
cpc,94067,0.214756,
cpc,94068,0.206604,
cpc,94069,0.205615,
cpc,94070,0.213232,
cpc,94071,0.220878,
cpc,94072,0.222286,
cpc,94073,0.222284,
cpc,94074,0.222139,
cpc,94075,0.221117,
cpc,94076,0.219492,
cpc,94077,0.221599,
cpc,94078,0.220248,
cpc,94079,0.224289,
cpc,94080,0.223782,
cpc,94081,0.225599,
cpc,94082,0.227572,
cpc,94083,0.224900,
cpc,94084,0.225880,
cpc,94085,0.225203,
cpc,94086,0.222835,
cpc,94087,0.219247,
