arm,step,one_minus_ff
rep,23943,1.074639
rep,23944,1.070586
rep,23945,1.071230
rep,23946,1.069149
rep,23947,1.076561
rep,23948,1.070542
rep,23949,1.070324
rep,23950,1.075354
rep,23951,1.072641
rep,23952,1.075559
rep,23953,1.073495
rep,23954,1.073912
rep,23955,1.073929
rep,23956,1.070887
rep,23957,1.075495
rep,23958,1.072659
rep,23959,1.069959
rep,23960,1.074234
rep,23961,1.072285
rep,23962,1.072260
rep,23963,1.070922
rep,23964,1.073844
rep,23965,1.073960
rep,23966,1.073952
rep,23967,1.071529
rep,23968,1.074230
rep,23969,1.071045
rep,23970,1.073751
rep,23971,1.073224
rep,23972,1.072308
rep,23973,1.074834
rep,23974,1.074090
rep,23975,1.072024
rep,23976,1.074942
rep,23977,1.077597
rep,23978,1.074767
rep,23979,1.074321
rep,23980,1.072366
rep,23981,1.075616
rep,23982,1.079145
rep,23983,1.073402
rep,23984,1.074836
rep,23985,1.070946
rep,23986,1.072862
rep,23987,1.071207
rep,23988,1.074307
rep,23989,1.072253
rep,23990,1.073840
rep,23991,1.077092
rep,23992,1.074886
rep,23993,1.072423
rep,23994,1.072065
rep,23995,1.073261
rep,23996,1.072562
rep,23997,1.074282
rep,23998,1.073562
rep,23999,1.072338
rep,24000,1.072757
rep,24001,1.073766
rep,24002,1.069859
rep,24003,1.072187
rep,24004,1.071967
rep,24005,1.075051
rep,24006,1.074559
rep,24007,1.069650
rep,24008,1.072911
rep,24009,1.073267
rep,24010,1.074323
rep,24011,1.071777
rep,24012,1.072228
rep,24013,1.073284
rep,24014,1.075053
rep,24015,1.071556
rep,24016,1.075260
rep,24017,1.075353
rep,24018,1.069482
rep,24019,1.069778
rep,24020,1.073545
rep,24021,1.072312
rep,24022,1.073172
rep,24023,1.073001
rep,24024,1.073089
rep,24025,1.071080
rep,24026,1.068097
rep,24027,1.072487
rep,24028,1.071061
rep,24029,1.071886
rep,24030,1.070549
rep,24031,1.072545
rep,24032,1.070139
rep,24033,1.075153
rep,24034,1.073975
rep,24035,1.072095
rep,24036,1.071268
rep,24037,1.070129
rep,24038,1.071491
rep,24039,1.071894
rep,24040,1.071510
rep,24041,1.075384
rep,24042,1.072067
rep,24043,1.070884
rep,24044,1.073376
rep,24045,1.069038
rep,24046,1.072086
rep,24047,1.071844
rep,24048,1.072075
rep,24049,1.071074
rep,24050,1.071622
rep,24051,1.067435
rep,24052,1.067045
rep,24053,1.072136
rep,24054,1.073140
rep,24055,1.071324
rep,24056,1.071728
rep,24057,1.073822
rep,24058,1.072433
rep,24059,1.072182
rep,24060,1.070090
rep,24061,1.070459
rep,24062,1.072180
rep,24063,1.075641
rep,24064,1.068147
rep,24065,1.073071
rep,24066,1.073322
rep,24067,1.072603
rep,24068,1.074034
rep,24069,1.075608
rep,24070,1.071427
rep,24071,1.072699
rep,24072,1.072755
rep,24073,1.071408
rep,24074,1.075066
rep,24075,1.073389
rep,24076,1.068216
rep,24077,1.068081
rep,24078,1.068677
rep,24079,1.071794
rep,24080,1.073487
rep,24081,1.067791
rep,24082,1.070556
rep,24083,1.072391
rep,24084,1.071541
rep,24085,1.071924
rep,24086,1.071597
rep,24087,1.070800
rep,24088,1.069588
rep,24089,1.071787
rep,24090,1.074743
rep,24091,1.070124
rep,24092,1.072774
rep,24093,1.071407
rep,24094,1.073331
rep,24095,1.069359
rep,24096,1.070218
rep,24097,1.073340
rep,24098,1.071611
rep,24099,1.075317
rep,24100,1.071581
rep,24101,1.075156
rep,24102,1.069315
rep,24103,1.071670
rep,24104,1.069158
rep,24105,1.071434
rep,24106,1.071812
rep,24107,1.071160
rep,24108,1.070784
rep,24109,1.074249
rep,24110,1.073549
rep,24111,1.069778
rep,24112,1.075406
rep,24113,1.072211
rep,24114,1.071505
rep,24115,1.069317
rep,24116,1.069004
rep,24117,1.066772
rep,24118,1.067394
rep,24119,1.074126
rep,24120,1.070510
rep,24121,1.069803
rep,24122,1.073551
rep,24123,1.071657
rep,24124,1.066930
rep,24125,1.071329
rep,24126,1.068357
rep,24127,1.072090
rep,24128,1.068188
rep,24129,1.071060
rep,24130,1.067953
rep,24131,1.071726
rep,24132,1.071501
rep,24133,1.072244
rep,24134,1.070160
rep,24135,1.069431
rep,24136,1.071254
rep,24137,1.072169
rep,24138,1.072240
rep,24139,1.068326
rep,24140,1.073182
rep,24141,1.071906
rep,24142,1.070602
rep,24143,1.072300
rep,24144,1.068018
rep,24145,1.072956
rep,24146,1.070440
rep,24147,1.070980
rep,24148,1.072483
rep,24149,1.071262
rep,24150,1.071243
rep,24151,1.070705
rep,24152,1.073226
rep,24153,1.073557
rep,24154,1.068656
rep,24155,1.073522
rep,24156,1.072542
rep,24157,1.071132
rep,24158,1.069889
rep,24159,1.070942
rep,24160,1.073585
rep,24161,1.072270
rep,24162,1.070723
rep,24163,1.071512
rep,24164,1.068550
rep,24165,1.070972
rep,24166,1.069840
rep,24167,1.068680
rep,24168,1.071016
rep,24169,1.069062
rep,24170,1.069615
rep,24171,1.070057
rep,24172,1.072814
rep,24173,1.068739
rep,24174,1.071627
rep,24175,1.072027
rep,24176,1.069268
rep,24177,1.071925
rep,24178,1.070305
rep,24179,1.070397
rep,24180,1.066775
rep,24181,1.072038
rep,24182,1.072856
rep,24183,1.067436
rep,24184,1.071119
rep,24185,1.070608
rep,24186,1.068134
rep,24187,1.068679
rep,24188,1.070007
rep,24189,1.070134
rep,24190,1.073390
rep,24191,1.068994
rep,24192,1.067474
rep,24193,1.070193
rep,24194,1.074093
rep,24195,1.070243
rep,24196,1.075021
rep,24197,1.070746
rep,24198,1.072600
rep,24199,1.071164
rep,24200,1.070874
rep,24201,1.069200
rep,24202,1.072436
rep,24203,1.069782
rep,24204,1.070324
rep,24205,1.072371
rep,24206,1.072676
rep,24207,1.072480
rep,24208,1.068929
rep,24209,1.072588
rep,24210,1.070069
rep,24211,1.069826
rep,24212,1.067615
rep,24213,1.071687
rep,24214,1.072900
rep,24215,1.071608
rep,24216,1.074416
rep,24217,1.071475
rep,24218,1.073815
rep,24219,1.074119
rep,24220,1.072802
rep,24221,1.070771
rep,24222,1.070276
rep,24223,1.072740
rep,24224,1.069479
rep,24225,1.071065
rep,24226,1.073149
rep,24227,1.070986
rep,24228,1.070824
rep,24229,1.071062
rep,24230,1.071202
rep,24231,1.073091
rep,24232,1.071442
rep,24233,1.067662
rep,24234,1.071355
rep,24235,1.072654
rep,24236,1.072111
rep,24237,1.073565
rep,24238,1.069681
rep,24239,1.072457
rep,24240,1.069651
rep,24241,1.071257
rep,24242,1.070794
rep,24243,1.068235
rep,24244,1.073058
rep,24245,1.072113
rep,24246,1.069920
rep,24247,1.072145
rep,24248,1.072549
rep,24249,1.068932
rep,24250,1.066670
rep,24251,1.072271
rep,24252,1.069034
rep,24253,1.067309
rep,24254,1.070067
rep,24255,1.070945
rep,24256,1.068255
rep,24257,1.072475
rep,24258,1.070910
rep,24259,1.069155
rep,24260,1.068038
rep,24261,1.073056
rep,24262,1.069528
rep,24263,1.072471
rep,24264,1.070544
rep,24265,1.068963
rep,24266,1.069385
rep,24267,1.067399
rep,24268,1.068770
rep,24269,1.071476
rep,24270,1.071805
rep,24271,1.070404
rep,24272,1.070720
rep,24273,1.071115
rep,24274,1.070485
rep,24275,1.072876
rep,24276,1.073637
rep,24277,1.069151
rep,24278,1.072716
rep,24279,1.067027
rep,24280,1.069767
rep,24281,1.071534
rep,24282,1.067561
rep,24283,1.068757
rep,24284,1.070817
rep,24285,1.071052
rep,24286,1.072583
rep,24287,1.066718
rep,24288,1.072138
rep,24289,1.067918
rep,24290,1.067012
rep,24291,1.070706
rep,24292,1.073284
rep,24293,1.067902
rep,24294,1.067117
rep,24295,1.072094
rep,24296,1.069076
rep,24297,1.069204
rep,24298,1.068912
rep,24299,1.070565
rep,24300,1.069530
rep,24301,1.069254
rep,24302,1.070253
rep,24303,1.067399
rep,24304,1.069995
rep,24305,1.069090
rep,24306,1.074834
rep,24307,1.072936
rep,24308,1.068345
rep,24309,1.068111
rep,24310,1.065910
rep,24311,1.072607
rep,24312,1.069381
rep,24313,1.073046
rep,24314,1.072454
rep,24315,1.069409
rep,24316,1.069045
rep,24317,1.072058
rep,24318,1.069862
rep,24319,1.072594
rep,24320,1.072388
rep,24321,1.066654
rep,24322,1.071741
rep,24323,1.073744
rep,24324,1.072511
rep,24325,1.070799
rep,24326,1.069942
rep,24327,1.073584
rep,24328,1.072352
rep,24329,1.072505
rep,24330,1.066458
rep,24331,1.072158
rep,24332,1.070163
rep,24333,1.071323
rep,24334,1.070190
rep,24335,1.072020
rep,24336,1.071606
rep,24337,1.067505
rep,24338,1.070308
rep,24339,1.070793
rep,24340,1.069493
rep,24341,1.071655
rep,24342,1.073733
rep,24343,1.072405
rep,24344,1.075017
rep,24345,1.071511
rep,24346,1.070267
rep,24347,1.074623
rep,24348,1.069405
rep,24349,1.068914
rep,24350,1.073578
rep,24351,1.072291
rep,24352,1.069370
rep,24353,1.072585
rep,24354,1.068614
rep,24355,1.068171
rep,24356,1.072806
rep,24357,1.068204
rep,24358,1.071964
rep,24359,1.072000
rep,24360,1.072300
rep,24361,1.068910
rep,24362,1.068395
rep,24363,1.074887
rep,24364,1.069363
rep,24365,1.074531
rep,24366,1.070294
rep,24367,1.069557
rep,24368,1.074148
rep,24369,1.070505
rep,24370,1.070641
rep,24371,1.073970
rep,24372,1.072113
rep,24373,1.070451
rep,24374,1.068895
rep,24375,1.073654
rep,24376,1.072664
rep,24377,1.070497
rep,24378,1.071425
rep,24379,1.069380
rep,24380,1.072550
rep,24381,1.071332
rep,24382,1.071593
rep,24383,1.069861
rep,24384,1.072466
rep,24385,1.074136
rep,24386,1.071615
rep,24387,1.070578
rep,24388,1.070813
rep,24389,1.071342
rep,24390,1.074234
rep,24391,1.068362
rep,24392,1.067806
rep,24393,1.067000
rep,24394,1.069615
rep,24395,1.070685
rep,24396,1.070447
rep,24397,1.069289
rep,24398,1.071272
rep,24399,1.067006
rep,24400,1.071994
rep,24401,1.071423
rep,24402,1.068105
rep,24403,1.074739
rep,24404,1.069342
rep,24405,1.071690
rep,24406,1.071048
rep,24407,1.070459
rep,24408,1.072593
rep,24409,1.071270
rep,24410,1.071161
rep,24411,1.066286
rep,24412,1.068611
rep,24413,1.068350
rep,24414,1.070996
rep,24415,1.068986
rep,24416,1.070812
rep,24417,1.067706
rep,24418,1.067102
rep,24419,1.069824
rep,24420,1.070821
rep,24421,1.071206
rep,24422,1.066828
rep,24423,1.070993
rep,24424,1.069941
rep,24425,1.071917
rep,24426,1.069884
rep,24427,1.070465
rep,24428,1.070282
rep,24429,1.069444
rep,24430,1.073504
rep,24431,1.067776
rep,24432,1.071480
rep,24433,1.071256
rep,24434,1.070810
rep,24435,1.068019
rep,24436,1.068665
rep,24437,1.067043
rep,24438,1.069466
rep,24439,1.068874
rep,24440,1.072798
rep,24441,1.069820
rep,24442,1.068718
rep,24443,1.072441
rep,24444,1.066500
rep,24445,1.067065
rep,24446,1.068312
rep,24447,1.067060
rep,24448,1.069812
rep,24449,1.067086
rep,24450,1.069128
rep,24451,1.066887
rep,24452,1.063049
rep,24453,1.066665
rep,24454,1.069935
rep,24455,1.073258
rep,24456,1.067019
rep,24457,1.067809
rep,24458,1.071841
rep,24459,1.070110
rep,24460,1.067435
rep,24461,1.073058
rep,24462,1.065422
rep,24463,1.066879
rep,24464,1.070991
rep,24465,1.071671
rep,24466,1.069671
rep,24467,1.071388
rep,24468,1.071284
rep,24469,1.069753
rep,24470,1.070433
rep,24471,1.071900
rep,24472,1.069556
rep,24473,1.070666
rep,24474,1.070133
rep,24475,1.070735
rep,24476,1.067531
rep,24477,1.073891
rep,24478,1.068611
rep,24479,1.071177
rep,24480,1.069086
rep,24481,1.071999
rep,24482,1.069582
rep,24483,1.066153
rep,24484,1.069648
rep,24485,1.074602
rep,24486,1.069941
rep,24487,1.066427
rep,24488,1.068186
rep,24489,1.069602
rep,24490,1.069680
rep,24491,1.070767
rep,24492,1.071949
rep,24493,1.070365
rep,24494,1.071056
rep,24495,1.070574
rep,24496,1.068730
rep,24497,1.071190
rep,24498,1.070803
rep,24499,1.069856
rep,24500,1.070126
rep,24501,1.069529
rep,24502,1.067788
rep,24503,1.071355
rep,24504,1.070703
rep,24505,1.070337
rep,24506,1.071633
rep,24507,1.068889
rep,24508,1.070212
rep,24509,1.070858
rep,24510,1.071835
rep,24511,1.070128
rep,24512,1.068044
rep,24513,1.070643
rep,24514,1.068047
rep,24515,1.067301
rep,24516,1.066824
rep,24517,1.068420
rep,24518,1.069327
rep,24519,1.068423
rep,24520,1.073184
rep,24521,1.068000
rep,24522,1.074612
rep,24523,1.069167
rep,24524,1.069091
rep,24525,1.070687
rep,24526,1.070432
rep,24527,1.072353
rep,24528,1.070282
rep,24529,1.068929
rep,24530,1.067011
rep,24531,1.068771
rep,24532,1.068728
rep,24533,1.072480
rep,24534,1.067511
rep,24535,1.068334
rep,24536,1.066934
rep,24537,1.068555
rep,24538,1.068234
rep,24539,1.069312
rep,24540,1.070250
rep,24541,1.071189
rep,24542,1.070407
rep,24543,1.070347
rep,24544,1.067978
rep,24545,1.068823
rep,24546,1.067856
rep,24547,1.067402
rep,24548,1.065886
rep,24549,1.066267
rep,24550,1.070926
rep,24551,1.067250
rep,24552,1.071200
rep,24553,1.070956
rep,24554,1.068648
rep,24555,1.069685
rep,24556,1.068913
rep,24557,1.069668
rep,24558,1.071999
rep,24559,1.069468
rep,24560,1.070825
rep,24561,1.068051
rep,24562,1.068670
rep,24563,1.070614
rep,24564,1.067863
rep,24565,1.068894
rep,24566,1.068137
rep,24567,1.071017
rep,24568,1.068059
rep,24569,1.070572
rep,24570,1.066423
rep,24571,1.069010
rep,24572,1.068773
rep,24573,1.067969
rep,24574,1.067493
rep,24575,1.065121
rep,24576,1.070652
rep,24577,1.066324
rep,24578,1.064850
rep,24579,1.067766
rep,24580,1.065695
rep,24581,1.071751
rep,24582,1.063995
rep,24583,1.066567
rep,24584,1.070484
rep,24585,1.069109
rep,24586,1.064885
rep,24587,1.067558
rep,24588,1.067552
rep,24589,1.068254
rep,24590,1.066608
rep,24591,1.067318
rep,24592,1.067492
rep,24593,1.072143
rep,24594,1.071097
rep,24595,1.066680
rep,24596,1.069258
rep,24597,1.071070
rep,24598,1.065197
rep,24599,1.071541
rep,24600,1.067660
rep,24601,1.069888
rep,24602,1.067836
rep,24603,1.066644
rep,24604,1.069434
rep,24605,1.068889
rep,24606,1.068805
rep,24607,1.066341
rep,24608,1.071293
rep,24609,1.073334
rep,24610,1.073057
rep,24611,1.071827
rep,24612,1.069839
rep,24613,1.071436
rep,24614,1.071823
rep,24615,1.067424
rep,24616,1.071356
rep,24617,1.069302
rep,24618,1.065082
rep,24619,1.069631
rep,24620,1.067615
rep,24621,1.071475
rep,24622,1.065587
rep,24623,1.071312
rep,24624,1.071361
rep,24625,1.069560
rep,24626,1.071987
rep,24627,1.069584
rep,24628,1.072036
rep,24629,1.068381
rep,24630,1.070018
rep,24631,1.070204
rep,24632,1.067771
rep,24633,1.067382
rep,24634,1.068933
rep,24635,1.068836
rep,24636,1.067357
rep,24637,1.068644
rep,24638,1.068608
rep,24639,1.068335
rep,24640,1.070409
rep,24641,1.070267
rep,24642,1.069828
rep,24643,1.066787
rep,24644,1.067315
rep,24645,1.070393
rep,24646,1.069182
rep,24647,1.067513
rep,24648,1.069536
rep,24649,1.069546
rep,24650,1.069835
rep,24651,1.067675
rep,24652,1.068496
rep,24653,1.065616
rep,24654,1.068635
rep,24655,1.070140
rep,24656,1.067095
rep,24657,1.065146
rep,24658,1.069995
rep,24659,1.066005
rep,24660,1.065446
rep,24661,1.068911
rep,24662,1.065103
rep,24663,1.066508
rep,24664,1.067192
rep,24665,1.067016
rep,24666,1.069659
rep,24667,1.064298
rep,24668,1.062511
rep,24669,1.061789
rep,24670,1.065994
rep,24671,1.068572
rep,24672,1.067299
rep,24673,1.065896
rep,24674,1.069539
rep,24675,1.066286
rep,24676,1.067308
rep,24677,1.069677
rep,24678,1.068078
rep,24679,1.069438
rep,24680,1.066136
rep,24681,1.067356
rep,24682,1.066977
rep,24683,1.067909
rep,24684,1.064666
rep,24685,1.067925
rep,24686,1.066313
rep,24687,1.064925
rep,24688,1.066338
rep,24689,1.068810
rep,24690,1.066075
rep,24691,1.070951
rep,24692,1.069790
rep,24693,1.065282
rep,24694,1.068776
rep,24695,1.066643
rep,24696,1.068321
rep,24697,1.065971
rep,24698,1.066307
rep,24699,1.070448
rep,24700,1.069603
rep,24701,1.068582
rep,24702,1.066780
rep,24703,1.070436
rep,24704,1.066951
rep,24705,1.067057
rep,24706,1.066967
rep,24707,1.069759
rep,24708,1.066910
rep,24709,1.066383
rep,24710,1.067526
rep,24711,1.069895
rep,24712,1.065628
rep,24713,1.069296
rep,24714,1.068398
rep,24715,1.068549
rep,24716,1.071733
rep,24717,1.071048
rep,24718,1.067184
rep,24719,1.067837
rep,24720,1.068587
rep,24721,1.065082
rep,24722,1.068152
rep,24723,1.067151
rep,24724,1.069348
rep,24725,1.070370
rep,24726,1.067443
rep,24727,1.066659
rep,24728,1.068010
rep,24729,1.068339
rep,24730,1.068141
rep,24731,1.066664
rep,24732,1.071275
rep,24733,1.064485
rep,24734,1.066637
rep,24735,1.071318
rep,24736,1.068446
rep,24737,1.071022
rep,24738,1.068253
rep,24739,1.065120
rep,24740,1.066540
rep,24741,1.067934
rep,24742,1.066141
rep,24743,1.069056
rep,24744,1.065809
rep,24745,1.069147
rep,24746,1.065160
rep,24747,1.066609
rep,24748,1.071040
rep,24749,1.067946
rep,24750,1.072451
rep,24751,1.066411
rep,24752,1.066857
rep,24753,1.067024
rep,24754,1.067943
rep,24755,1.063655
rep,24756,1.067584
rep,24757,1.066410
rep,24758,1.072341
rep,24759,1.069474
rep,24760,1.068951
rep,24761,1.068368
rep,24762,1.066625
rep,24763,1.064722
rep,24764,1.065310
rep,24765,1.066540
rep,24766,1.068437
rep,24767,1.065719
rep,24768,1.067648
rep,24769,1.067246
rep,24770,1.063061
rep,24771,1.069428
rep,24772,1.066492
rep,24773,1.063873
rep,24774,1.066301
rep,24775,1.070129
rep,24776,1.065908
rep,24777,1.065313
rep,24778,1.069407
rep,24779,1.068621
rep,24780,1.066327
rep,24781,1.062837
rep,24782,1.066915
rep,24783,1.064596
rep,24784,1.066891
rep,24785,1.066719
rep,24786,1.068056
rep,24787,1.065575
rep,24788,1.064084
rep,24789,1.062872
rep,24790,1.066360
rep,24791,1.064013
rep,24792,1.063940
rep,24793,1.067798
rep,24794,1.067967
rep,24795,1.069518
rep,24796,1.066799
rep,24797,1.067562
rep,24798,1.063904
rep,24799,1.070791
rep,24800,1.066812
rep,24801,1.067293
rep,24802,1.065487
rep,24803,1.065582
rep,24804,1.066344
rep,24805,1.068683
rep,24806,1.063155
rep,24807,1.064937
rep,24808,1.065804
rep,24809,1.065562
rep,24810,1.069518
rep,24811,1.069454
rep,24812,1.065366
rep,24813,1.064582
rep,24814,1.065294
rep,24815,1.071754
rep,24816,1.067689
rep,24817,1.067301
rep,24818,1.071310
rep,24819,1.064310
rep,24820,1.068106
rep,24821,1.068162
rep,24822,1.066498
rep,24823,1.066180
rep,24824,1.066007
rep,24825,1.069823
rep,24826,1.070633
rep,24827,1.069032
rep,24828,1.066676
rep,24829,1.068902
rep,24830,1.068111
rep,24831,1.065478
rep,24832,1.065204
rep,24833,1.069367
rep,24834,1.068915
rep,24835,1.064554
rep,24836,1.064824
rep,24837,1.070621
rep,24838,1.069057
rep,24839,1.068685
rep,24840,1.063327
rep,24841,1.068039
rep,24842,1.064201
rep,24843,1.068076
rep,24844,1.067807
rep,24845,1.066967
rep,24846,1.064335
rep,24847,1.067447
rep,24848,1.061661
rep,24849,1.065119
rep,24850,1.069416
rep,24851,1.065561
rep,24852,1.065560
rep,24853,1.067722
rep,24854,1.065327
rep,24855,1.069198
rep,24856,1.070424
rep,24857,1.064639
rep,24858,1.063904
rep,24859,1.064901
rep,24860,1.068088
rep,24861,1.063132
rep,24862,1.065613
rep,24863,1.067691
rep,24864,1.065006
rep,24865,1.065989
rep,24866,1.067530
rep,24867,1.067973
rep,24868,1.066280
rep,24869,1.067340
rep,24870,1.061092
rep,24871,1.072234
rep,24872,1.063275
rep,24873,1.069084
rep,24874,1.067218
rep,24875,1.067218
rep,24876,1.064859
rep,24877,1.065686
rep,24878,1.061902
rep,24879,1.065693
rep,24880,1.067285
rep,24881,1.064485
rep,24882,1.065125
rep,24883,1.064242
rep,24884,1.068616
rep,24885,1.067572
rep,24886,1.068712
rep,24887,1.067519
rep,24888,1.066811
rep,24889,1.068779
rep,24890,1.069441
rep,24891,1.065399
rep,24892,1.063269
rep,24893,1.070908
rep,24894,1.068462
rep,24895,1.068936
rep,24896,1.069435
rep,24897,1.069989
rep,24898,1.066966
rep,24899,1.067973
rep,24900,1.064899
rep,24901,1.067780
rep,24902,1.065918
rep,24903,1.065904
rep,24904,1.068505
rep,24905,1.067279
rep,24906,1.067214
rep,24907,1.063914
rep,24908,1.070265
rep,24909,1.069280
rep,24910,1.065911
rep,24911,1.068347
rep,24912,1.067118
rep,24913,1.064657
rep,24914,1.069914
rep,24915,1.062754
rep,24916,1.068546
rep,24917,1.068090
rep,24918,1.067468
rep,24919,1.063473
rep,24920,1.063829
rep,24921,1.063518
