step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1
37040,12.339834213256836,20.492385864257812,0.0665208101272583,0.729970977603517,0.8201739192008972,0.7536531090736389,0.6255626082420349,0.006329056806862354,2370560,0,1,0.8146114647388458,0.5189902484416962,0.0518798828125,0.1805296391248703,0.987507700920105,0.483310729265213,0.6938942074775696,,0.0005407739663496614,0.0005415001651272178,0.06353310495615005,0.06985538452863693,0.18653032183647156,0.0712280124425888,0.93704,0.17982611060142517,0.2251550406217575
37060,12.33845043182373,21.395795822143555,0.06710290908813477,0.7262736674927733,0.8219569325447083,0.7548540234565735,0.6197916269302368,0.022176841273903847,2371840,0,0,0.808730885386467,0.5304178893566132,0.04706926271319389,0.1844753473997116,0.9858794808387756,0.4572591781616211,0.6442334055900574,,0.0005905443686060607,0.0011277402518317103,0.06658011674880981,0.08603552728891373,0.18788185715675354,0.08639461547136307,0.93706,0.17804309725761414,0.2117515206336975
37080,12.420563697814941,20.395814895629883,0.058815956115722656,0.7556834289412614,0.8180792927742004,0.7592633366584778,0.6293794512748718,0.012187197804450989,2373120,0,1,0.8056075125932693,0.5081054270267487,0.048602357506752014,0.17651128768920898,0.9874244928359985,0.5042062401771545,0.6955224275588989,,0.0006004390306770802,0.0006385128363035619,0.06616092473268509,0.07445422559976578,0.18351903557777405,0.07651032507419586,0.93708,0.18192069232463837,0.21799468994140625
37100,12.330677032470703,20.362106323242188,0.0742037296295166,0.7154360489303011,0.8134407997131348,0.7392370700836182,0.6036181449890137,0.010234124958515167,2374400,0,0,0.8052582740783691,0.5290585160255432,0.051144298166036606,0.18504273891448975,0.9887504577636719,0.5370420813560486,0.7169606685638428,,0.0005942195421084762,0.0006537550943903625,0.06688924133777618,0.0786128044128418,0.18801800906658173,0.07904377579689026,0.9371,0.18655918538570404,0.22391226887702942
37120,12.399642944335938,20.455896377563477,0.02477085590362549,0.886775468681165,0.80599445104599,0.7812235951423645,0.6470929384231567,0.01647045649588108,2375680,0,0,0.7879898846149445,0.44872623682022095,0.050174225121736526,0.16851657629013062,0.9811346530914307,0.41411128640174866,0.6233378648757935,,0.0005495051736943424,0.0005974606610834599,0.06682748347520828,0.07437712699174881,0.17472663521766663,0.0749029591679573,0.93712,0.1940055638551712,0.23342615365982056
37140,12.414037704467773,20.72025489807129,0.030521690845489502,0.8627295920213749,0.8081744909286499,0.7776528000831604,0.636688768863678,0.025102676823735237,2376960,0,1,0.8017851412296295,0.4701916575431824,0.052761368453502655,0.156380757689476,0.9794108867645264,0.42062416672706604,0.6122117042541504,,0.000556218670681119,0.0004868498945143074,0.06391894072294235,0.0699324980378151,0.16643592715263367,0.07247380167245865,0.93714,0.19182546436786652,0.23208707571029663
37160,12.428001403808594,20.619306564331055,0.020778357982635498,0.9000644730539042,0.8128607273101807,0.7920823693275452,0.6542961597442627,0.01878437027335167,2378240,0,0,0.8009108155965805,0.4573979377746582,0.04967382550239563,0.16086125373840332,0.9813709855079651,0.4455902576446533,0.6455902457237244,,0.0005260082543827593,0.0006396259414032102,0.06346219778060913,0.07340825349092484,0.16546280682086945,0.07409297674894333,0.93716,0.18713928759098053,0.22865483164787292
37180,12.332629203796387,20.384855270385742,0.07291895151138306,0.7040884645545303,0.826497495174408,0.7535785436630249,0.6237897276878357,0.012025611475110054,2379520,0,0,0.8235646337270737,0.5378580689430237,0.04837653785943985,0.17635656893253326,0.9886703491210938,0.5622795224189758,0.7275441288948059,,0.0005424299160949886,0.0006314361235126853,0.06469281017780304,0.073586106300354,0.18121568858623505,0.07421047240495682,0.93718,0.17350254952907562,0.21782274544239044
37200,12.329399108886719,22.432653427124023,0.08821117877960205,0.6455397936571958,0.8393505811691284,0.7511394023895264,0.64091557264328,0.03490442410111427,2380800,0,0,0.8307857066392899,0.5514995455741882,0.04961009696125984,0.1686985194683075,0.9784795045852661,0.4586160182952881,0.6113975644111633,,0.0005676994333043694,0.0011611743830144405,0.054679930210113525,0.07742118835449219,0.17105096578598022,0.07750055193901062,0.9372,0.1606494039297104,0.2036830484867096
37220,12.370340347290039,20.5799617767334,0.027306735515594482,0.8702748085118432,0.8168099522590637,0.7895032167434692,0.6574490666389465,0.01173915434628725,2382080,0,0,0.8081257343292236,0.46441924571990967,0.04701113700866699,0.17534410953521729,0.9849575161933899,0.5006784200668335,0.6868385672569275,,0.000535445346031338,0.0006373978685587645,0.062124792486429214,0.08133263885974884,0.17760761082172394,0.08251684904098511,0.93722,0.18319006264209747,0.21877418458461761
37240,12.401707649230957,20.539566040039062,0.11270147562026978,0.6124796895930377,0.82187420129776,0.7091727256774902,0.5854929089546204,0.01406380906701088,2383360,0,1,0.8010955601930618,0.5687473714351654,0.050410062074661255,0.16389989852905273,0.9844075441360474,0.5571234822273254,0.6987788677215576,,0.000494915060698986,0.0004086491244379431,0.06358890980482101,0.07907715439796448,0.17225657403469086,0.08063215762376785,0.9372400000000001,0.1781257838010788,0.22019919753074646
37260,12.281579971313477,21.38681983947754,0.06975632905960083,0.6984622908133464,0.8384209871292114,0.7686646580696106,0.6507766842842102,0.014656024053692818,2384640,0,0,0.8334047198295593,0.5363647639751434,0.04742288589477539,0.1915091872215271,0.9860131740570068,0.49823611974716187,0.6805970668792725,,0.0005643237382173538,0.0008007146534509957,0.059909820556640625,0.07516543567180634,0.19285649061203003,0.07537861913442612,0.93726,0.16157904267311096,0.20663271844387054
37280,12.502304077148438,20.233112335205078,0.04293853044509888,0.8323856993315568,0.7867639064788818,0.743825376033783,0.6026856303215027,0.01856073923408985,2385920,0,0,0.7833913564682007,0.4624026417732239,0.052512865513563156,0.17275741696357727,0.9822951555252075,0.44857531785964966,0.641791045665741,,0.0005865235580131412,0.0009243647800758481,0.06896134465932846,0.07985084503889084,0.17808537185192108,0.08062774688005447,0.93728,0.21323609352111816,0.24701406061649323
37300,12.507256507873535,20.385595321655273,0.058911681175231934,0.769020550326988,0.803860068321228,0.7449483871459961,0.6138728857040405,0.01904323697090149,2387200,0,0,0.7944722175598145,0.48935866355895996,0.05341755598783493,0.17225924134254456,0.983445405960083,0.5107191801071167,0.671099066734314,,0.0005828829598613083,0.0006273494800552726,0.06017512455582619,0.068871408700943,0.18098385632038116,0.06976699084043503,0.9373,0.19613993167877197,0.2434311807155609
37320,12.46864128112793,20.324085235595703,0.06352251768112183,0.7707282956553018,0.7864603400230408,0.722937822341919,0.564013659954071,0.012343012727797031,2388480,0,0,0.7853639870882034,0.5094271898269653,0.05358882620930672,0.17485693097114563,0.9796781539916992,0.4312076270580292,0.6130257844924927,,0.0005767320981249213,0.000664153543766588,0.0725928470492363,0.08118069171905518,0.18048661947250366,0.08160491287708282,0.93732,0.21353965997695923,0.25125008821487427
37340,12.366928100585938,20.78061294555664,0.05126953125,0.7721943403472066,0.8262113332748413,0.7749418020248413,0.6470587253570557,0.011980054900050163,2389760,0,0,0.8244766891002655,0.5070481300354004,0.04978138953447342,0.1536012589931488,0.9824925661087036,0.46892809867858887,0.6423338055610657,,0.0005589432548731565,0.000460151641163975,0.060476530343294144,0.06429541856050491,0.1600988209247589,0.06477802246809006,0.9373400000000001,0.17378871142864227,0.21844564378261566
37360,12.27518367767334,21.91853904724121,0.07634532451629639,0.6791150537809505,0.8384241461753845,0.7620788216590881,0.6468008756637573,0.017994064837694168,2391040,0,0,0.8380497545003891,0.5412515699863434,0.04710089787840843,0.1955721378326416,0.9868200421333313,0.5563094019889832,0.7036635279655457,,0.0006999290199019015,0.0010447200620546937,0.05286889150738716,0.0782172754406929,0.19566603004932404,0.07793635874986649,0.93736,0.16157583892345428,0.19662503898143768
37380,12.355716705322266,20.60723304748535,0.03745549917221069,0.830739975085014,0.8161658048629761,0.7787103056907654,0.6502532958984375,0.009618678130209446,2392320,0,0,0.808816984295845,0.47322994470596313,0.04948713630437851,0.17334717512130737,0.9845688939094543,0.450203537940979,0.6488466858863831,,0.000577195081859827,0.00040237579378299415,0.0620226189494133,0.07176811993122101,0.1770416498184204,0.07270073890686035,0.93738,0.18383418023586273,0.22863516211509705
37400,12.425707817077637,20.562408447265625,0.036126673221588135,0.8471492986730016,0.7997739911079407,0.7636473178863525,0.6199014782905579,0.013707135803997517,2393600,0,0,0.8012630194425583,0.4728196859359741,0.05320565775036812,0.16352126002311707,0.9783931970596313,0.4214382767677307,0.6160109043121338,,0.0005823482060804963,0.00036116549745202065,0.0638384222984314,0.0664234608411789,0.16975520551204681,0.06713499128818512,0.9374,0.20022596418857574,0.24996896088123322
37420,12.374326705932617,21.31012535095215,0.1306241750717163,0.5913655172619545,0.8109639883041382,0.6803398132324219,0.5424606800079346,0.015277099795639515,2394880,0,0,0.7952892184257507,0.5857447385787964,0.053580429404973984,0.20198985934257507,0.9836417436599731,0.5055631399154663,0.6629579663276672,,0.0006086749490350485,0.0008030839962884784,0.06270629167556763,0.0867127850651741,0.1999829262495041,0.0866110622882843,0.93742,0.18903596699237823,0.22633948922157288
37440,12.425154685974121,20.331140518188477,0.06800484657287598,0.7427895047354576,0.8036110997200012,0.7356062531471252,0.5927043557167053,0.020159248262643814,2396160,0,0,0.7933642864227295,0.5170530676841736,0.052913740277290344,0.17683899402618408,0.9842214584350586,0.5099050402641296,0.6770692467689514,,0.0006143988575786352,0.0006681705126538873,0.06730423867702484,0.07413671910762787,0.18223503232002258,0.07440044730901718,0.93744,0.19638888537883759,0.23645885288715363
37460,12.507482528686523,20.277666091918945,0.0343899130821228,0.8651616411771759,0.7793444395065308,0.744954526424408,0.5844286680221558,0.01394837349653244,2397440,0,0,0.7785642296075821,0.467715859413147,0.053776342421770096,0.1701384037733078,0.9780365228652954,0.3869742453098297,0.582632303237915,,0.0005604353500530124,0.0005165067850612104,0.06893713772296906,0.07734602689743042,0.175283282995224,0.07775990664958954,0.93746,0.22065551578998566,0.25977015495300293
37480,12.354857444763184,20.35795021057129,0.08415764570236206,0.6805387213005334,0.8207215070724487,0.7365638613700867,0.6050800085067749,0.012379818595945835,2398720,0,0,0.8176205307245255,0.5450829267501831,0.050267692655324936,0.1768108308315277,0.9881800413131714,0.535956621170044,0.7259159088134766,,0.0005540798301808536,0.0005751224234700203,0.061582066118717194,0.07240469008684158,0.17923536896705627,0.07276269793510437,0.93748,0.17927846312522888,0.2235042005777359
37500,12.458902359008789,20.206575393676758,0.077456533908844,0.7233252030927844,0.7975013852119446,0.7200448513031006,0.5803567171096802,0.01020188070833683,2400000,0,0,0.7970845848321915,0.5165872573852539,0.05550747364759445,0.1741793155670166,0.9844949245452881,0.49769335985183716,0.6846675872802734,,0.0005541773862205446,0.0005329966079443693,0.06731130182743073,0.07253335416316986,0.17954500019550323,0.07354648411273956,0.9375,0.20249861478805542,0.24588201940059662
37520,12.490569114685059,20.353919982910156,0.05375874042510986,0.8025086201932036,0.7815507054328918,0.727791965007782,0.5762386322021484,0.026038357987999916,2401280,0,0,0.7670293003320694,0.4839409589767456,0.05570721998810768,0.15853482484817505,0.9750411510467529,0.4265943169593811,0.5943012237548828,,0.0005562773440033197,0.0006975159631110728,0.06715533882379532,0.07416249811649323,0.16468626260757446,0.0750398263335228,0.93752,0.21844926476478577,0.2615075409412384
37540,12.402848243713379,21.4261474609375,0.026251494884490967,0.880672226104141,0.8062566518783569,0.780005156993866,0.6437325477600098,0.007611576467752457,2402560,0,0,0.8129933029413223,0.4543558359146118,0.050087928771972656,0.19099672138690948,0.9829807281494141,0.4629579484462738,0.6268656849861145,,0.0005876764189451933,0.0006008109776303172,0.05963120982050896,0.07627633213996887,0.19235379993915558,0.07599659264087677,0.93754,0.19374330341815948,0.23794610798358917
37560,12.377081871032715,20.393695831298828,0.034366607666015625,0.8555705713416139,0.7964192032814026,0.762052595615387,0.6195945143699646,0.008614235557615757,2403840,0,0,0.7930293828248978,0.4636039137840271,0.05050469562411308,0.17543575167655945,0.9808961749076843,0.4290366470813751,0.6265943050384521,,0.000571862910874188,0.0006156103918328881,0.06643152981996536,0.07177932560443878,0.17804312705993652,0.07254525274038315,0.9375600000000001,0.20358078181743622,0.239495187997818
37580,12.495298385620117,20.227659225463867,0.0356522798538208,0.8551364364027386,0.7895429134368896,0.7538906335830688,0.6108474731445312,0.008961498737335205,2405120,0,0,0.782799482345581,0.45720064640045166,0.05432848259806633,0.19546501338481903,0.9830085635185242,0.47218453884124756,0.6580733060836792,,0.0005740284686908126,0.00043346823076717556,0.0655088871717453,0.07211169600486755,0.1981085240840912,0.07296949625015259,0.93758,0.21045711636543274,0.2532039284706116
37600,12.373794555664062,21.118541717529297,0.05329185724258423,0.7833599704584752,0.8072991967201233,0.7540073394775391,0.6120520234107971,0.010538731701672077,2406400,0,0,0.8017804622650146,0.50212761759758,0.05047055706381798,0.18208608031272888,0.9831925630569458,0.47544100880622864,0.6564450860023499,,0.0006225449615158141,0.0005643490003421903,0.06322664022445679,0.07607047259807587,0.18440639972686768,0.07641047984361649,0.9376,0.19270075857639313,0.22999775409698486
37620,12.435105323791504,20.290637969970703,0.055787503719329834,0.7832322323704037,0.7984268069267273,0.7426393032073975,0.5978535413742065,0.03295465186238289,2407680,0,0,0.7940510809421539,0.4977538585662842,0.05157674103975296,0.18078607320785522,0.9840200543403625,0.42578020691871643,0.6374491453170776,,0.0006058226572349668,0.0008081565611064434,0.06428106129169464,0.07079361379146576,0.18719901144504547,0.0715075209736824,0.93762,0.20157316327095032,0.2431846708059311
37640,12.427334785461426,20.16009521484375,0.0509873628616333,0.7984896843941199,0.7979612946510315,0.7469739317893982,0.5950980186462402,0.01022094301879406,2408960,0,0,0.7962911576032639,0.4999850392341614,0.050843317061662674,0.20032235980033875,0.9873072504997253,0.5541384220123291,0.7253731489181519,,0.0005998685956001282,0.0007338509894907475,0.06499236822128296,0.07495293021202087,0.2001314014196396,0.07549986243247986,0.93764,0.2020387053489685,0.24419568479061127
37660,12.481677055358887,20.41156005859375,0.1090080738067627,0.6509096267599329,0.7967448830604553,0.6877368092536926,0.5425265431404114,0.02178889699280262,2410240,0,1,0.7869478464126587,0.5543829202651978,0.053178973495960236,0.1766018569469452,0.984281063079834,0.5348711013793945,0.6974220275878906,,0.0006459529395215213,0.0007871186244301498,0.06496214121580124,0.07769755274057388,0.18536126613616943,0.07890046387910843,0.93766,0.2032550871372223,0.23856495320796967
37680,12.488049507141113,20.348125457763672,0.04865902662277222,0.8129038482958215,0.7885840535163879,0.7399250268936157,0.597714900970459,0.02228212170302868,2411520,0,0,0.7937919497489929,0.4737567901611328,0.05359555408358574,0.17332760989665985,0.9814667105674744,0.45318862795829773,0.6274084448814392,,0.0006507462821900845,0.0006376019446179271,0.06344388425350189,0.07060473412275314,0.1796596199274063,0.07163235545158386,0.9376800000000001,0.21141596138477325,0.25645777583122253
37700,12.396148681640625,20.367029190063477,0.033294618129730225,0.8530336567820167,0.8067487478256226,0.7734541296958923,0.640769362449646,0.009252474643290043,2412800,0,0,0.8089123964309692,0.4614608883857727,0.05077808350324631,0.18890681862831116,0.9851321578025818,0.5381275415420532,0.708819568157196,,0.0006172034773044288,0.00043724957504309714,0.05981248617172241,0.07113806903362274,0.19103412330150604,0.07114501297473907,0.9377,0.19325116276741028,0.23246830701828003
37720,12.383162498474121,20.204303741455078,0.018463492393493652,0.9120443472352402,0.8085452914237976,0.790081799030304,0.6454779505729675,0.011455805972218513,2414080,0,0,0.8023377805948257,0.458873450756073,0.04800301790237427,0.19225676357746124,0.9858918786048889,0.49633651971817017,0.6822252869606018,,0.0006353237549774349,0.0005999170243740082,0.06383100152015686,0.06682589650154114,0.19496892392635345,0.06765168160200119,0.93772,0.1914546638727188,0.23258185386657715
37740,12.374320983886719,20.90198516845703,0.07712441682815552,0.7058857491084626,0.8148983716964722,0.7377739548683167,0.6092321276664734,0.027118202298879623,2415360,0,1,0.7981573939323425,0.524840235710144,0.053319282829761505,0.16099020838737488,0.9767423272132874,0.45997288823127747,0.6260516047477722,,0.0006248833960853517,0.0005769632989540696,0.05980571359395981,0.06614513695240021,0.17348547279834747,0.06883510202169418,0.93774,0.18510162830352783,0.22848917543888092
37760,12.451919555664062,20.391815185546875,0.051573336124420166,0.794805496630711,0.8002345561981201,0.7486612200737,0.6082330346107483,0.021141283214092255,2416640,0,0,0.7944604754447937,0.4889194369316101,0.05325636640191078,0.17245426774024963,0.9785762429237366,0.448846697807312,0.611126184463501,,0.0006752826739102602,0.0006294589256867766,0.06535837799310684,0.07008211314678192,0.17816737294197083,0.0705915167927742,0.93776,0.1997653841972351,0.2452942430973053
37780,12.500666618347168,20.2426700592041,0.06663841009140015,0.7761421036223305,0.7689566612243652,0.7023182511329651,0.5299226641654968,0.01943458989262581,2417920,0,1,0.7632237821817398,0.506882905960083,0.05724923685193062,0.16492727398872375,0.97514808177948,0.3717775046825409,0.5525102019309998,,0.0006041591404937208,0.0006577595486305654,0.07008528709411621,0.0755450576543808,0.17490871250629425,0.07771079242229462,0.9377800000000001,0.23104329407215118,0.26797837018966675
37800,12.40519905090332,21.19507598876953,0.02020817995071411,0.8994426050480235,0.8192465305328369,0.7990383505821228,0.6648523211479187,0.014216101728379726,2419200,0,0,0.8102102875709534,0.4593700170516968,0.04581857845187187,0.19280537962913513,0.9875498414039612,0.479511559009552,0.6686567664146423,,0.0006321048131212592,0.0007482348592020571,0.06117994338274002,0.07876324653625488,0.19481618702411652,0.07956095039844513,0.9378,0.18075346946716309,0.21683774888515472
37820,12.326931953430176,20.548473358154297,0.06846761703491211,0.7108219964352966,0.8317012786865234,0.7632336616516113,0.6338680386543274,0.010349762625992298,2420480,0,0,0.8252206891775131,0.5383834838867188,0.04664517939090729,0.1887461543083191,0.9888851642608643,0.572862982749939,0.7389416694641113,,0.0006051412201486528,0.0004952226299792528,0.05688273906707764,0.07896241545677185,0.19151178002357483,0.07869310677051544,0.93782,0.16829872131347656,0.20692604780197144
37840,12.3635835647583,20.41082763671875,0.17454880475997925,0.5041365653274904,0.8225389719009399,0.6479901671409607,0.5241186022758484,0.012106910347938538,2421760,0,1,0.8191645294427872,0.6258023083209991,0.05527852848172188,0.17478328943252563,0.9884318113327026,0.5837178230285645,0.766621470451355,,0.0006673134630545974,0.00031546535319648683,0.06258237361907959,0.07002377510070801,0.18315479159355164,0.07153830677270889,0.93784,0.17746102809906006,0.21955008804798126
37860,12.487466812133789,20.51205062866211,0.023638486862182617,0.8950572479240367,0.7983872294425964,0.7747487425804138,0.6266400218009949,0.026609815657138824,2423040,0,0,0.7970427423715591,0.45855259895324707,0.05062546953558922,0.16634753346443176,0.9796667098999023,0.42496609687805176,0.6154681444168091,,0.0006049314979463816,0.0007566148997284472,0.0647951290011406,0.07376119494438171,0.17259801924228668,0.07467174530029297,0.93786,0.20161275565624237,0.23953384160995483
37880,12.34458065032959,21.46344757080078,0.0756453275680542,0.6956788009756556,0.8270746469497681,0.7514293193817139,0.6202937960624695,0.01771675795316696,2424320,0,0,0.8129747360944748,0.5439760088920593,0.04771295189857483,0.19064894318580627,0.9872949123382568,0.5413839817047119,0.6985074877738953,,0.000571209006011486,0.0008050512406043708,0.05941440165042877,0.0781768411397934,0.1920802742242813,0.07860536873340607,0.93788,0.17292533814907074,0.2115943282842636
37900,12.363781929016113,20.440895080566406,0.09674781560897827,0.6507267636086483,0.8197503089904785,0.7230024933815002,0.5881912708282471,0.01463359035551548,2425600,0,0,0.8094549924135208,0.5612326562404633,0.05008924379944801,0.1709076464176178,0.9847395420074463,0.5568521022796631,0.7196744084358215,,0.0006591470446437597,0.000624983455054462,0.06308506429195404,0.07141342014074326,0.17573870718479156,0.0730062946677208,0.9379,0.18024972081184387,0.21450713276863098
37920,12.424905776977539,20.147104263305664,0.036038100719451904,0.8525256565829029,0.791669487953186,0.7556313872337341,0.6046407222747803,0.010694961994886398,2426880,0,0,0.7883104085922241,0.47235143184661865,0.051955778151750565,0.1865735650062561,0.9817524552345276,0.4515604078769684,0.6428765654563904,,0.0006305548595264554,0.00048811270971782506,0.06665386259555817,0.07075721770524979,0.1892266422510147,0.07116380333900452,0.93792,0.20833052694797516,0.24861367046833038
37940,12.435037612915039,20.49469566345215,0.029462456703186035,0.8762750194924577,0.7913338541984558,0.7618713974952698,0.6130037307739258,0.007546319160610437,2428160,0,1,0.7754910290241241,0.45917463302612305,0.05245344340801239,0.15608391165733337,0.9777260422706604,0.4073270261287689,0.5929443836212158,,0.0006027864292263985,0.00032556065707467496,0.06511915475130081,0.06917671114206314,0.16783533990383148,0.07167001068592072,0.93794,0.2086661010980606,0.2493743598461151
37960,12.390685081481934,20.329700469970703,0.05376279354095459,0.7798963060968667,0.809501588344574,0.7557387948036194,0.6234244704246521,0.019341329112648964,2429440,0,0,0.8131933212280273,0.49385929107666016,0.050311535596847534,0.16814057528972626,0.9865980744361877,0.5538670420646667,0.7204884886741638,,0.0006023388705216348,0.000879412516951561,0.061493389308452606,0.07013511657714844,0.1707850843667984,0.07026148587465286,0.93796,0.19049842655658722,0.22484542429447174
37980,12.420522689819336,20.436574935913086,0.056639134883880615,0.7500455061972602,0.8300413489341736,0.773402214050293,0.650528073310852,0.022540375590324402,2430720,0,0,0.8251114040613174,0.5132403373718262,0.044369857758283615,0.18330606818199158,0.9917303919792175,0.6170963644981384,0.7761194109916687,,0.0006215181201696396,0.00116572598926723,0.05988704413175583,0.07387684285640717,0.18257036805152893,0.07429537922143936,0.93798,0.16995863616466522,0.20704813301563263
38000,12.359236717224121,20.316905975341797,0.03972768783569336,0.8163172619664404,0.8234434127807617,0.7837157249450684,0.6636014580726624,0.017707716673612595,2432000,0,1,0.8127385526895523,0.4743154048919678,0.047092221677303314,0.18142671883106232,0.9896972179412842,0.5853460431098938,0.7497965097427368,,0.0006971244001761079,0.0007921356591396034,0.05784425511956215,0.0640510767698288,0.18604432046413422,0.06504499912261963,0.9380000000000001,0.17655661702156067,0.21390113234519958
38020,12.316106796264648,20.74873924255371,0.07193893194198608,0.677199049464488,0.8490804433822632,0.7771415114402771,0.6617466807365417,0.02267272397875786,2433280,0,1,0.8467603027820587,0.5524656772613525,0.04410325735807419,0.15338268876075745,0.9889365434646606,0.5723202228546143,0.7563093900680542,,0.0006068327929824591,0.0008713369606994092,0.05494614318013191,0.0595269538462162,0.16354775428771973,0.06066194176673889,0.93802,0.1509195864200592,0.19316665828227997
38040,12.29868221282959,20.3927001953125,0.029843449592590332,0.8464669050918381,0.8354654908180237,0.8056220412254333,0.6825172305107117,0.010125805623829365,2434560,0,0,0.8165054768323898,0.4817489981651306,0.04273210093379021,0.17014405131340027,0.9887464046478271,0.5731343626976013,0.7440977096557617,,0.0006148047978058457,0.0006633771117776632,0.061527129262685776,0.0654701292514801,0.17245109379291534,0.06616609543561935,0.93804,0.16453443467617035,0.19886167347431183
38060,12.403462409973145,20.361351013183594,0.016010403633117676,0.9198259039248027,0.8163149356842041,0.8003045320510864,0.6656935811042786,0.02604841999709606,2435840,0,0,0.8106023669242859,0.4507908821105957,0.04400990530848503,0.1526724249124527,0.9861437082290649,0.5272727608680725,0.6993216276168823,,0.0006103860214352608,0.0009483331814408302,0.06377123296260834,0.07031470537185669,0.15577563643455505,0.07063979655504227,0.93806,0.18368498980998993,0.21530655026435852
38080,12.286446571350098,21.387250900268555,0.00667041540145874,0.9584340808520658,0.8461924195289612,0.8395220041275024,0.7252065539360046,0.021347545087337494,2437120,0,0,0.8402012288570404,0.44064629077911377,0.04143141955137253,0.15990537405014038,0.9886343479156494,0.5166893005371094,0.7161465883255005,,0.0005896458751522005,0.0007496416801586747,0.05225267633795738,0.060841530561447144,0.1613679975271225,0.06104014068841934,0.93808,0.15380755066871643,0.18966887891292572
38100,12.261038780212402,20.641178131103516,0.002768099308013916,0.9826451522010548,0.8432680368423462,0.8404999375343323,0.7208317518234253,0.02923247404396534,2438400,0,0,0.8405257761478424,0.43823742866516113,0.03965936228632927,0.15629959106445312,0.9879117012023926,0.5259159207344055,0.7099050283432007,,0.0006154736038297415,0.0011814343743026257,0.05692803114652634,0.06102437898516655,0.15804530680179596,0.061472341418266296,0.9381,0.156731978058815,0.18858611583709717
38120,12.303426742553711,20.81590461730957,0.0145416259765625,0.9133982032739772,0.846627950668335,0.8320863246917725,0.7127261757850647,0.015269205905497074,2439680,0,0,0.8294276744127274,0.4660179615020752,0.038765594363212585,0.14885765314102173,0.9860943555831909,0.5473541617393494,0.7112619280815125,,0.0006418865523301065,0.0008956063538789749,0.05607803910970688,0.05969100445508957,0.15071801841259003,0.06029602512717247,0.9381200000000001,0.15337204933166504,0.184331014752388
38140,12.203900337219238,23.0927677154541,0.03480386734008789,0.7898181797239004,0.8692145347595215,0.8344106674194336,0.7325541973114014,0.024608876556158066,2440960,0,0,0.8659625053405762,0.512690007686615,0.03469860553741455,0.13836511969566345,0.9768903255462646,0.4751696288585663,0.6282225251197815,,0.0006860517896711826,0.0023465873673558235,0.052910517901182175,0.07598758488893509,0.1358421891927719,0.07524723559617996,0.93814,0.13078542053699493,0.15156075358390808
38160,12.310105323791504,20.448883056640625,0.005422651767730713,0.9685328955878884,0.8330950140953064,0.8276723623275757,0.7007488012313843,0.011898738332092762,2442240,0,1,0.8313004225492477,0.4408208131790161,0.04153992235660553,0.16312171518802643,0.9903951287269592,0.5099050402641296,0.7253731489181519,,0.0006483664037659764,0.0005356139736250043,0.05517572909593582,0.06036843731999397,0.17007488012313843,0.06174212321639061,0.93816,0.1669049859046936,0.20602786540985107
38180,12.221708297729492,20.658796310424805,0.04720121622085571,0.7450581382246835,0.8620561957359314,0.8148549795150757,0.7158949375152588,0.0052215224131941795,2443520,0,1,0.8595118373632431,0.5149097442626953,0.03951360285282135,0.16220177710056305,0.9930872917175293,0.6499322056770325,0.8192673325538635,,0.0006576424930244684,0.0005842529935762286,0.05073745176196098,0.054391179233789444,0.17005640268325806,0.05512535199522972,0.93818,0.1379438191652298,0.1739758849143982
38200,12.36600399017334,20.374807357788086,0.008597970008850098,0.9510775155992351,0.8328511714935303,0.8242532014846802,0.7016538977622986,0.0180212315171957,2444800,0,1,0.8207011371850967,0.44001173973083496,0.0422888845205307,0.16235974431037903,0.990460991859436,0.603527843952179,0.77286297082901,,0.000678360927850008,0.0006777042290195823,0.05419904738664627,0.05675965175032616,0.16619214415550232,0.057212118059396744,0.9382,0.16714882850646973,0.20406392216682434
38220,12.28538990020752,21.07242774963379,0.04086786508560181,0.7978720299467624,0.8386797904968262,0.7978119254112244,0.6728479266166687,0.01547149382531643,2446080,0,0,0.8429564386606216,0.5070717930793762,0.04167749360203743,0.18919004499912262,0.9926719665527344,0.6062415242195129,0.7834464311599731,,0.0006687279674224555,0.0007646785816177726,0.05477607250213623,0.06847938895225525,0.18876057863235474,0.06829770654439926,0.93822,0.16132019460201263,0.1952631026506424
38240,12.263882637023926,20.416732788085938,0.017260730266571045,0.9012443901840156,0.8424784541130066,0.8252177238464355,0.7053530812263489,0.020547060295939445,2447360,0,0,0.8337859958410263,0.46539753675460815,0.03992077708244324,0.16519486904144287,0.9917756915092468,0.6062415242195129,0.7820895910263062,,0.0006192835280671716,0.0008371486328542233,0.057791586965322495,0.059004735201597214,0.16695009171962738,0.059516310691833496,0.93824,0.15752147138118744,0.18858648836612701
